sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,packets_received::total,packets_injected::total
2b,mixed,mem,ns_s_bwop,naive_hops_3_6,0_01,7868.651468,772022.0,772027.0
2b,mixed,mem,ns_s_bwop,naive_hops_3_6,0_02,7993.338269,1543764.0,1543771.0
2b,mixed,mem,ns_s_bwop,naive_hops_3_6,0_03,8128.318398,2313731.0,2313739.0
2b,mixed,mem,ns_s_bwop,naive_hops_3_6,0_04,8270.775415,3084174.0,3084184.0
2b,mixed,mem,ns_s_bwop,naive_hops_3_6,0_05,8423.766845,3854313.0,3854327.0
2b,mixed,mem,ns_s_bwop,naive_hops_3_6,0_06,8585.878828,4625450.0,4625470.0
2b,mixed,mem,ns_s_bwop,naive_hops_3_6,0_07,8762.674235,5397308.0,5397324.0
2b,mixed,mem,ns_s_bwop,naive_hops_3_6,0_08,8952.615148,6170155.0,6170176.0
2b,mixed,mem,ns_s_bwop,naive_hops_3_6,0_09,9160.380439,6942447.0,6942470.0
2b,mixed,mem,ns_s_bwop,naive_hops_3_6,0_1,9393.930776,7712839.0,7712878.0
2b,mixed,mem,ns_s_bwop,naive_hops_3_6,0_11,9650.218897,8483350.0,8483384.0
2b,mixed,mem,ns_s_bwop,naive_hops_3_6,0_12,9944.160893,9256197.0,9256228.0
2b,mixed,mem,ns_s_bwop,naive_hops_3_6,0_13,10280.240092,10028287.0,10028309.0
2b,mixed,mem,ns_s_bwop,naive_hops_3_6,0_14,10665.36965,10800484.0,10800537.0
2b,mixed,mem,ns_s_bwop,naive_hops_3_6,0_15,11126.344627,11573192.0,11573261.0
2b,mixed,mem,ns_s_bwop,naive_hops_3_6,0_16,11673.783045,12344856.0,12344909.0
2b,mixed,mem,ns_s_bwop,naive_hops_3_6,0_17,12363.515864,13118026.0,13118103.0
2b,mixed,mem,ns_s_bwop,naive_hops_3_6,0_18,13284.605124,13888337.0,13888426.0
2b,mixed,mem,ns_s_bwop,naive_hops_3_6,0_19,14659.303912,14660880.0,14660958.0
2b,mixed,mem,ns_s_bwop,naive_hops_3_6,0_2,21318.574525,15432422.0,15432535.0
2b,mixed,mem,ns_s_bwop,naive_hops_3_6,0_21,7531431.739578,16078659.0,16078823.0
2b,mixed,mem,ns_s_bwop,naive_hops_3_6,0_22,18757177.445677,16587507.0,16587724.0
2b,mixed,mem,ns_s_bwop,naive_hops_3_6,0_23,27456855.208245,17064509.0,17064751.0
2b,mixed,mem,ns_s_bwop,naive_hops_3_6,0_24,40865111.037148,17452244.0,17452554.0
2b,mixed,mem,ns_s_bwop,naive_hops_3_6,0_25,54112289.422793,17895091.0,17895406.0
2b,mixed,mem,ns_s_bwop,naive_hops_3_6,0_26,70176208.036776,18266277.0,18266576.0
2b,mixed,mem,ns_s_bwop,naive_hops_3_6,0_27,84304295.47135,18623745.0,18624042.0
2b,mixed,mem,ns_s_bwop,naive_hops_3_6,0_28,103262858.744138,18840535.0,18840910.0
2b,mixed,mem,ns_s_bwop,naive_hops_3_6,0_29,125247701.930605,18939699.0,18940151.0
2b,mixed,mem,kite_small,naive_hops_3_6,0_01,7822.630096,772022.0,772027.0
2b,mixed,mem,kite_small,naive_hops_3_6,0_02,7943.557754,1543765.0,1543771.0
2b,mixed,mem,kite_small,naive_hops_3_6,0_03,8072.395693,2313731.0,2313739.0
2b,mixed,mem,kite_small,naive_hops_3_6,0_04,8207.811607,3084174.0,3084184.0
2b,mixed,mem,kite_small,naive_hops_3_6,0_05,8353.851981,3854315.0,3854327.0
2b,mixed,mem,kite_small,naive_hops_3_6,0_06,8507.567506,4625450.0,4625470.0
2b,mixed,mem,kite_small,naive_hops_3_6,0_07,8672.707814,5397308.0,5397324.0
2b,mixed,mem,kite_small,naive_hops_3_6,0_08,8849.90236,6170155.0,6170176.0
2b,mixed,mem,kite_small,naive_hops_3_6,0_09,9042.796733,6942447.0,6942470.0
2b,mixed,mem,kite_small,naive_hops_3_6,0_1,9255.541112,7712847.0,7712878.0
2b,mixed,mem,kite_small,naive_hops_3_6,0_11,9490.18632,8483348.0,8483384.0
2b,mixed,mem,kite_small,naive_hops_3_6,0_12,9752.208146,9256195.0,9256228.0
2b,mixed,mem,kite_small,naive_hops_3_6,0_13,10050.488373,10028287.0,10028309.0
2b,mixed,mem,kite_small,naive_hops_3_6,0_14,10386.261217,10800485.0,10800537.0
2b,mixed,mem,kite_small,naive_hops_3_6,0_15,10777.792642,11573195.0,11573261.0
2b,mixed,mem,kite_small,naive_hops_3_6,0_16,11235.549244,12344859.0,12344909.0
2b,mixed,mem,kite_small,naive_hops_3_6,0_17,11788.554759,13118027.0,13118103.0
2b,mixed,mem,kite_small,naive_hops_3_6,0_18,12466.906579,13888349.0,13888426.0
2b,mixed,mem,kite_small,naive_hops_3_6,0_19,13359.354997,14660877.0,14660958.0
2b,mixed,mem,kite_small,naive_hops_3_6,0_2,14675.295976,15432465.0,15432554.0
2b,mixed,mem,kite_small,naive_hops_3_6,0_21,17642.783157,16204054.0,16204177.0
2b,mixed,mem,kite_small,naive_hops_3_6,0_22,1489083.879158,16950072.0,16950277.0
2b,mixed,mem,kite_small,naive_hops_3_6,0_23,6426476.068638,17602638.0,17602866.0
2b,mixed,mem,kite_small,naive_hops_3_6,0_24,17035023.833046,18149754.0,18150004.0
2b,mixed,mem,kite_small,naive_hops_3_6,0_25,30754760.257828,18601795.0,18602087.0
2b,mixed,mem,kite_small,naive_hops_3_6,0_26,44302918.705353,19015605.0,19015926.0
2b,mixed,mem,kite_small,naive_hops_3_6,0_27,56748310.279664,19415096.0,19415369.0
2b,mixed,mem,kite_small,naive_hops_3_6,0_28,67724364.869287,19813468.0,19813814.0
2b,mixed,mem,kite_small,naive_hops_3_6,0_29,83385550.80017,20106829.0,20107252.0
2b,mixed,mem,ns_m_latop,naive_hops_3_6,0_01,8725.558448,772022.0,772027.0
2b,mixed,mem,ns_m_latop,naive_hops_3_6,0_02,8835.779026,1543766.0,1543771.0
2b,mixed,mem,ns_m_latop,naive_hops_3_6,0_03,8955.518622,2313731.0,2313739.0
2b,mixed,mem,ns_m_latop,naive_hops_3_6,0_04,9081.369448,3084173.0,3084184.0
2b,mixed,mem,ns_m_latop,naive_hops_3_6,0_05,9219.526401,3854314.0,3854327.0
2b,mixed,mem,ns_m_latop,naive_hops_3_6,0_06,9366.000582,4625447.0,4625470.0
2b,mixed,mem,ns_m_latop,naive_hops_3_6,0_07,9526.097903,5397307.0,5397324.0
2b,mixed,mem,ns_m_latop,naive_hops_3_6,0_08,9696.563276,6170151.0,6170176.0
2b,mixed,mem,ns_m_latop,naive_hops_3_6,0_09,9885.010349,6942443.0,6942470.0
2b,mixed,mem,ns_m_latop,naive_hops_3_6,0_1,10093.188316,7712843.0,7712878.0
2b,mixed,mem,ns_m_latop,naive_hops_3_6,0_11,10323.191682,8483348.0,8483384.0
2b,mixed,mem,ns_m_latop,naive_hops_3_6,0_12,10582.807679,9256192.0,9256228.0
2b,mixed,mem,ns_m_latop,naive_hops_3_6,0_13,10875.429603,10028285.0,10028309.0
2b,mixed,mem,ns_m_latop,naive_hops_3_6,0_14,11216.021796,10800483.0,10800537.0
2b,mixed,mem,ns_m_latop,naive_hops_3_6,0_15,11612.047838,11573190.0,11573261.0
2b,mixed,mem,ns_m_latop,naive_hops_3_6,0_16,12090.976058,12344846.0,12344909.0
2b,mixed,mem,ns_m_latop,naive_hops_3_6,0_17,12681.477818,13118022.0,13118103.0
