sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,packets_received::total,packets_injected::total
2b,mixed,mem,naive_hops_3_4,dbl_bfly_x,0_06,10111.514453,4625446.0,4625470.0
2b,mixed,mem,naive_hops_3_4,dbl_bfly_x,0_07,10370.198815,5397304.0,5397324.0
2b,mixed,mem,naive_hops_3_4,dbl_bfly_x,0_08,10664.650814,6170147.0,6170176.0
2b,mixed,mem,naive_hops_3_4,dbl_bfly_x,0_09,11002.013131,6942442.0,6942468.0
2b,mixed,mem,naive_hops_3_4,dbl_bfly_x,0_1
2b,mixed,mem,naive_hops_3_4,dbl_bfly_x,0_11,11875.820148,8483340.0,8483381.0
2b,mixed,mem,naive_hops_3_4,dbl_bfly_x,0_12,12468.752558,9256188.0,9256227.0
2b,mixed,mem,naive_hops_3_4,dbl_bfly_x,0_13,13224.728487,10028277.0,10028309.0
2b,mixed,mem,naive_hops_3_4,dbl_bfly_x,0_14,14283.192566,10800466.0,10800528.0
2b,mixed,mem,naive_hops_3_4,dbl_bfly_x,0_15,15977.284661,11573156.0,11573252.0
2b,mixed,mem,naive_hops_3_4,dbl_bfly_x,0_16,20301.413434,12344832.0,12344906.0
2b,mixed,mem,naive_hops_3_4,dbl_bfly_x,0_17,2555302.741063,13084025.0,13084135.0
2b,mixed,mem,naive_hops_3_4,dbl_bfly_x,0_18,16395845.738359,13640801.0,13640933.0
2b,mixed,mem,naive_hops_3_4,dbl_bfly_x,0_19,32664456.175717,14107458.0,14107586.0
2b,mixed,mem,naive_hops_3_4,ns_l_bwop,0_01,8175.115409,772022.0,772027.0
2b,mixed,mem,naive_hops_3_4,ns_l_bwop,0_02,8273.010169,1543765.0,1543771.0
2b,mixed,mem,naive_hops_3_4,ns_l_bwop,0_03,8389.821133,2313731.0,2313739.0
2b,mixed,mem,naive_hops_3_4,ns_l_bwop,0_04,8520.151562,3084173.0,3084184.0
2b,mixed,mem,naive_hops_3_4,ns_l_bwop,0_05,8664.290081,3854314.0,3854327.0
2b,mixed,mem,naive_hops_3_4,ns_l_bwop,0_06,8827.371498,4625449.0,4625470.0
2b,mixed,mem,naive_hops_3_4,ns_l_bwop,0_07,9011.003742,5397308.0,5397324.0
2b,mixed,mem,naive_hops_3_4,ns_l_bwop,0_08,9211.870585,6170154.0,6170176.0
2b,mixed,mem,naive_hops_3_4,ns_l_bwop,0_09,9441.380214,6942444.0,6942467.0
2b,mixed,mem,naive_hops_3_4,ns_l_bwop,0_1
2b,mixed,mem,naive_hops_3_4,ns_l_bwop,0_11,9994.137997,8483350.0,8483381.0
2b,mixed,mem,naive_hops_3_4,ns_l_bwop,0_12,10341.67995,9256195.0,9256228.0
2b,mixed,mem,naive_hops_3_4,ns_l_bwop,0_13,10748.838207,10028281.0,10028308.0
2b,mixed,mem,naive_hops_3_4,ns_l_bwop,0_14,11236.282706,10800479.0,10800535.0
2b,mixed,mem,naive_hops_3_4,ns_l_bwop,0_15,11837.141002,11573185.0,11573257.0
2b,mixed,mem,naive_hops_3_4,ns_l_bwop,0_16,12606.780169,12344856.0,12344908.0
2b,mixed,mem,naive_hops_3_4,ns_l_bwop,0_17,13660.104143,13118021.0,13118098.0
2b,mixed,mem,naive_hops_3_4,ns_l_bwop,0_18,15249.898515,13888331.0,13888419.0
2b,mixed,mem,naive_hops_3_4,ns_l_bwop,0_19,18343.71086,14660860.0,14660941.0
2b,mixed,mem,naive_hops_3_4,kite_small,0_01,7825.937914,772022.0,772027.0
2b,mixed,mem,naive_hops_3_4,kite_small,0_02,7952.811414,1543764.0,1543771.0
2b,mixed,mem,naive_hops_3_4,kite_small,0_03,8093.311077,2313731.0,2313739.0
2b,mixed,mem,naive_hops_3_4,kite_small,0_04,8243.328701,3084174.0,3084184.0
2b,mixed,mem,naive_hops_3_4,kite_small,0_05,8408.340901,3854313.0,3854327.0
2b,mixed,mem,naive_hops_3_4,kite_small,0_06,8588.062343,4625450.0,4625470.0
2b,mixed,mem,naive_hops_3_4,kite_small,0_07,8786.455399,5397308.0,5397324.0
2b,mixed,mem,naive_hops_3_4,kite_small,0_08,9004.617413,6170155.0,6170176.0
2b,mixed,mem,naive_hops_3_4,kite_small,0_09,9250.306349,6942445.0,6942469.0
2b,mixed,mem,naive_hops_3_4,kite_small,0_1
2b,mixed,mem,naive_hops_3_4,kite_small,0_11,9853.398201,8483350.0,8483382.0
