sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,packets_received::total,packets_injected::total
2b,mixed,mem,ns_m_bwop,cload_hops_3_6,0_01,8757.480725,772022.0,772027.0
2b,mixed,mem,ns_m_bwop,cload_hops_3_6,0_02,8867.834908,1543766.0,1543771.0
2b,mixed,mem,ns_m_bwop,cload_hops_3_6,0_03,8988.529012,2313731.0,2313739.0
2b,mixed,mem,ns_m_bwop,cload_hops_3_6,0_04
2b,mixed,mem,ns_m_bwop,cload_hops_3_6,0_05
2b,mixed,mem,ns_s_latop,cload_hops_3_6,0_01,7895.529557,772022.0,772027.0
2b,mixed,mem,ns_s_latop,cload_hops_3_6,0_02,8020.104902,1543764.0,1543771.0
2b,mixed,mem,ns_s_latop,cload_hops_3_6,0_03,8153.677974,2313731.0,2313739.0
2b,mixed,mem,ns_s_latop,cload_hops_3_6,0_04
2b,mixed,mem,ns_s_latop,cload_hops_3_6,0_05
2b,mixed,mem,lpbt_s_latop,cload_hops_3_6,0_01,8371.498087,772022.0,772027.0
2b,mixed,mem,lpbt_s_latop,cload_hops_3_6,0_02,8531.879106,1543762.0,1543771.0
2b,mixed,mem,lpbt_s_latop,cload_hops_3_6,0_03,8705.559875,2313731.0,2313739.0
2b,mixed,mem,lpbt_s_latop,cload_hops_3_6,0_04
2b,mixed,mem,lpbt_s_latop,cload_hops_3_6,0_05
2b,mixed,mem,lpbt_m_latop,cload_hops_3_6,0_01,9179.459015,772022.0,772027.0
2b,mixed,mem,lpbt_m_latop,cload_hops_3_6,0_02,9297.018779,1543765.0,1543771.0
2b,mixed,mem,lpbt_m_latop,cload_hops_3_6,0_03,9428.655117,2313729.0,2313739.0
2b,mixed,mem,lpbt_m_latop,cload_hops_3_6,0_04
2b,mixed,mem,lpbt_m_latop,cload_hops_3_6,0_05
2b,mixed,mem,dbl_bfly_x,cload_hops_3_6,0_01,9232.437827,772021.0,772027.0
2b,mixed,mem,dbl_bfly_x,cload_hops_3_6,0_02,9343.878204,1543764.0,1543771.0
2b,mixed,mem,dbl_bfly_x,cload_hops_3_6,0_03,9474.111149,2313730.0,2313739.0
2b,mixed,mem,dbl_bfly_x,cload_hops_3_6,0_04,9619.061958,3084173.0,3084184.0
2b,mixed,mem,dbl_bfly_x,cload_hops_3_6,0_05
2b,mixed,mem,ft_x,cload_hops_3_6,0_01,9036.347829,772022.0,772027.0
2b,mixed,mem,ft_x,cload_hops_3_6,0_02,9147.335687,1543766.0,1543771.0
2b,mixed,mem,ft_x,cload_hops_3_6,0_03,9265.948476,2313730.0,2313739.0
2b,mixed,mem,ft_x,cload_hops_3_6,0_04
2b,mixed,mem,ft_x,cload_hops_3_6,0_05
2b,mixed,mem,kite_medium,cload_hops_3_6,0_01,8871.186686,772022.0,772027.0
2b,mixed,mem,kite_medium,cload_hops_3_6,0_02,8981.295549,1543766.0,1543771.0
2b,mixed,mem,kite_medium,cload_hops_3_6,0_03,9099.590156,2313730.0,2313739.0
2b,mixed,mem,kite_medium,cload_hops_3_6,0_04
2b,mixed,mem,kite_medium,cload_hops_3_6,0_05
2b,mixed,coh,ns_s_bwop,cload_hops_3_6,0_01,7597.748909,772022.0,772027.0
2b,mixed,coh,ns_s_bwop,cload_hops_3_6,0_02,7699.989496,1543766.0,1543771.0
2b,mixed,coh,ns_s_bwop,cload_hops_3_6,0_03,7804.967521,2313732.0,2313739.0
2b,mixed,coh,ns_s_bwop,cload_hops_3_6,0_04,7914.855438,3084174.0,3084184.0
2b,mixed,coh,ns_s_bwop,cload_hops_3_6,0_05
2b,mixed,coh,ns_s_bwop,cload_hops_3_6,0_06
2b,mixed,coh,ns_s_latop,cload_hops_3_6,0_01,7576.620791,772022.0,772027.0
2b,mixed,coh,ns_s_latop,cload_hops_3_6,0_02,7679.997834,1543766.0,1543771.0
2b,mixed,coh,ns_s_latop,cload_hops_3_6,0_03,7785.35772,2313732.0,2313739.0
2b,mixed,coh,ns_s_latop,cload_hops_3_6,0_04,7896.781193,3084175.0,3084184.0
2b,mixed,coh,ns_s_latop,cload_hops_3_6,0_05
2b,mixed,coh,lpbt_s_power,cload_hops_3_6,0_01,7865.873708,772022.0,772027.0
2b,mixed,coh,lpbt_s_power,cload_hops_3_6,0_02,7981.900942,1543765.0,1543771.0
2b,mixed,coh,lpbt_s_power,cload_hops_3_6,0_03,8103.593707,2313731.0,2313739.0
2b,mixed,coh,lpbt_s_power,cload_hops_3_6,0_04,8232.108194,3084174.0,3084184.0
2b,mixed,coh,lpbt_s_power,cload_hops_3_6,0_05
2b,mixed,coh,lpbt_s_power,cload_hops_3_6,0_06
2b,mixed,coh,kite_medium,cload_hops_3_6,0_01,8916.945911,772022.0,772027.0
2b,mixed,coh,kite_medium,cload_hops_3_6,0_02,9008.167098,1543764.0,1543771.0
2b,mixed,coh,kite_medium,cload_hops_3_6,0_03,9106.672745,2313729.0,2313739.0
2b,mixed,coh,kite_medium,cload_hops_3_6,0_04,9208.064841,3084170.0,3084184.0
2b,mixed,coh,kite_medium,cload_hops_3_6,0_05
2b,mixed,coh,20r_4p_25ll_runsol_scbw,cload_hops_3_6,0_01,7241.92409,772022.0,772027.0
2b,mixed,coh,20r_4p_25ll_runsol_scbw,cload_hops_3_6,0_02,7336.145066,1543766.0,1543771.0
2b,mixed,coh,20r_4p_25ll_runsol_scbw,cload_hops_3_6,0_03,7434.194248,2313731.0,2313739.0
2b,mixed,coh,20r_4p_25ll_runsol_scbw,cload_hops_3_6,0_04,7534.718997,3084175.0,3084184.0
2b,mixed,coh,20r_4p_25ll_runsol_scbw,cload_hops_3_6,0_05
2b,mixed,coh,20r_4p_25ll_runsol_scbw,cload_hops_3_6,0_06
2b,mixed,coh,ns_m_latop,cload_hops_3_6,0_02,8698.271574,1543765.0,1543771.0
2b,mixed,coh,ns_m_latop,cload_hops_3_6,0_01,8610.862229,772022.0,772027.0
2b,mixed,coh,ns_m_latop,cload_hops_3_6,0_03,8791.635465,2313730.0,2313739.0
2b,mixed,coh,ns_m_latop,cload_hops_3_6,0_04,8888.147211,3084173.0,3084184.0
2b,mixed,coh,ns_m_latop,cload_hops_3_6,0_05
2b,mixed,coh,ns_m_latop,cload_hops_3_6,0_06
2b,mixed,coh,ns_l_bwop,cload_hops_3_6,0_01,8121.794223,772022.0,772027.0
2b,mixed,coh,ns_l_bwop,cload_hops_3_6,0_02,8193.864005,1543766.0,1543771.0
2b,mixed,coh,ns_l_bwop,cload_hops_3_6,0_03,8273.707915,2313731.0,2313739.0
2b,mixed,coh,ns_l_bwop,cload_hops_3_6,0_04,8360.316471,3084174.0,3084184.0
2b,mixed,coh,ns_l_bwop,cload_hops_3_6,0_05
2b,mixed,coh,ns_l_bwop,cload_hops_3_6,0_06
2b,mixed,coh,20r_4p_2ll_runsol_scbw,cload_hops_3_6,0_02,8854.459685,1543765.0,1543771.0
2b,mixed,coh,20r_4p_2ll_runsol_scbw,cload_hops_3_6,0_01,8764.09979,772021.0,772027.0
2b,mixed,coh,20r_4p_2ll_runsol_scbw,cload_hops_3_6,0_03,8948.91027,2313730.0,2313739.0
2b,mixed,coh,20r_4p_2ll_runsol_scbw,cload_hops_3_6,0_04,9047.745561,3084170.0,3084184.0
2b,mixed,coh,20r_4p_2ll_runsol_scbw,cload_hops_3_6,0_05
2b,mixed,coh,20r_4p_2ll_runsol_scbw,cload_hops_3_6,0_06
2b,mixed,coh,ns_m_bwop,cload_hops_3_6,0_01,8639.9837,772022.0,772027.0
2b,mixed,coh,ns_m_bwop,cload_hops_3_6,0_02,8728.203262,1543765.0,1543771.0
2b,mixed,coh,ns_m_bwop,cload_hops_3_6,0_03,8821.423144,2313730.0,2313739.0
2b,mixed,coh,ns_m_bwop,cload_hops_3_6,0_04,8918.487713,3084173.0,3084184.0
2b,mixed,coh,ns_m_bwop,cload_hops_3_6,0_05
2b,mixed,coh,lpbt_m_latop,cload_hops_3_6,0_01,9035.414648,772021.0,772027.0
2b,mixed,coh,lpbt_m_latop,cload_hops_3_6,0_02,9127.911064,1543765.0,1543771.0
2b,mixed,coh,lpbt_m_latop,cload_hops_3_6,0_03,9228.623402,2313730.0,2313739.0
2b,mixed,coh,lpbt_m_latop,cload_hops_3_6,0_04,9333.031572,3084170.0,3084184.0
2b,mixed,coh,lpbt_m_latop,cload_hops_3_6,0_05
2b,mixed,coh,lpbt_s_latop,cload_hops_3_6,0_01,8033.662093,772022.0,772027.0
2b,mixed,coh,lpbt_s_latop,cload_hops_3_6,0_02,8158.685192,1543766.0,1543771.0
2b,mixed,coh,lpbt_s_latop,cload_hops_3_6,0_03,8290.581858,2313731.0,2313739.0
2b,mixed,coh,lpbt_s_latop,cload_hops_3_6,0_04,8431.181229,3084173.0,3084184.0
2b,mixed,coh,lpbt_s_latop,cload_hops_3_6,0_05
2b,mixed,coh,ns_l_latop,cload_hops_3_6,0_01,8075.773571,772022.0,772027.0
2b,mixed,coh,ns_l_latop,cload_hops_3_6,0_02,8147.835786,1543766.0,1543771.0
2b,mixed,coh,ns_l_latop,cload_hops_3_6,0_03,8228.133924,2313731.0,2313739.0
2b,mixed,coh,ns_l_latop,cload_hops_3_6,0_04,8314.062197,3084175.0,3084184.0
2b,mixed,coh,ns_l_latop,cload_hops_3_6,0_05
2b,mixed,coh,kite_large,cload_hops_3_6,0_02,8560.602306,1543766.0,1543771.0
2b,mixed,coh,kite_large,cload_hops_3_6,0_01,8482.245706,772021.0,772027.0
2b,mixed,coh,kite_large,cload_hops_3_6,0_03,8648.219267,2313730.0,2313739.0
2b,mixed,coh,kite_large,cload_hops_3_6,0_04,8743.7989,3084174.0,3084184.0
2b,mixed,coh,kite_large,cload_hops_3_6,0_05
2b,mixed,coh,kite_large,cload_hops_3_6,0_06
2b,mixed,coh,kite_small,cload_hops_3_6,0_01,7620.694058,772022.0,772027.0
2b,mixed,coh,kite_small,cload_hops_3_6,0_02,7723.759217,1543766.0,1543771.0
2b,mixed,coh,kite_small,cload_hops_3_6,0_03,7830.040643,2313732.0,2313739.0
2b,mixed,coh,kite_small,cload_hops_3_6,0_04,7940.78694,3084174.0,3084184.0
2b,mixed,coh,kite_small,cload_hops_3_6,0_05
2b,mixed,coh,kite_small,cload_hops_3_6,0_06
2b,mixed,coh,20r_4p_15ll_runsol_scbw,cload_hops_3_6,0_02,7724.209415,1543766.0,1543771.0
2b,mixed,coh,20r_4p_15ll_runsol_scbw,cload_hops_3_6,0_01,7620.829453,772022.0,772027.0
2b,mixed,coh,20r_4p_15ll_runsol_scbw,cload_hops_3_6,0_03,7830.895886,2313732.0,2313739.0
2b,mixed,coh,20r_4p_15ll_runsol_scbw,cload_hops_3_6,0_04,7941.718782,3084174.0,3084184.0
2b,mixed,coh,20r_4p_15ll_runsol_scbw,cload_hops_3_6,0_05
2b,mixed,coh,20r_4p_15ll_runsol_scbw,cload_hops_3_6,0_06
2b,mixed,coh,dbl_bfly_x,cload_hops_3_6,0_01,8891.903578,772022.0,772027.0
2b,mixed,coh,dbl_bfly_x,cload_hops_3_6,0_02,8985.0095,1543766.0,1543771.0
2b,mixed,coh,dbl_bfly_x,cload_hops_3_6,0_03,9088.327319,2313730.0,2313739.0
2b,mixed,coh,dbl_bfly_x,cload_hops_3_6,0_04,9201.317754,3084171.0,3084184.0
2b,mixed,coh,dbl_bfly_x,cload_hops_3_6,0_05
2b,mixed,coh,dbl_bfly_x,cload_hops_3_6,0_06
2b,mixed,coh,ft_x,cload_hops_3_6,0_01,9017.906008,772022.0,772027.0
2b,mixed,coh,ft_x,cload_hops_3_6,0_02,9109.14825,1543765.0,1543771.0
2b,mixed,coh,ft_x,cload_hops_3_6,0_03,9207.829469,2313731.0,2313739.0
2b,mixed,coh,ft_x,cload_hops_3_6,0_04,9309.624525,3084172.0,3084184.0
2b,mixed,coh,ft_x,cload_hops_3_6,0_05
2b,mixed,coh,butter_donut_x,cload_hops_3_6,0_01,8535.572215,772023.0,772027.0
2b,mixed,coh,butter_donut_x,cload_hops_3_6,0_02,8617.800112,1543766.0,1543771.0
2b,mixed,coh,butter_donut_x,cload_hops_3_6,0_03,8708.679989,2313731.0,2313739.0
2b,mixed,coh,butter_donut_x,cload_hops_3_6,0_04,8807.58035,3084171.0,3084184.0
2b,mixed,coh,butter_donut_x,cload_hops_3_6,0_05
