sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,packets_received::total,packets_injected::total
2b,mixed,mem,ns_l_bwop,cload_hops_3_4,0_27,16902678.034591,2933403.0,2933545.0
2b,mixed,mem,dbl_bfly_x,cload_hops_3_4,0_01,9235.744209,772021.0,772027.0
2b,mixed,mem,dbl_bfly_x,cload_hops_3_4,0_02,9356.937795,1543762.0,1543771.0
2b,mixed,mem,dbl_bfly_x,cload_hops_3_4,0_03,9503.93199,2313730.0,2313739.0
2b,mixed,mem,dbl_bfly_x,cload_hops_3_4,0_04,9673.146871,3084173.0,3084184.0
2b,mixed,mem,dbl_bfly_x,cload_hops_3_4,0_05,9864.095727,3854314.0,3854327.0
2b,mixed,mem,dbl_bfly_x,cload_hops_3_4,0_06,10078.149015,4625446.0,4625470.0
2b,mixed,mem,dbl_bfly_x,cload_hops_3_4,0_07,10326.344336,5397306.0,5397324.0
2b,mixed,mem,dbl_bfly_x,cload_hops_3_4,0_08,10605.358566,6170147.0,6170176.0
2b,mixed,mem,dbl_bfly_x,cload_hops_3_4,0_09,10925.988348,6942441.0,6942469.0
2b,mixed,mem,dbl_bfly_x,cload_hops_3_4,0_1,11306.160394,7712838.0,7712876.0
2b,mixed,mem,dbl_bfly_x,cload_hops_3_4,0_11,11751.995969,8483342.0,8483381.0
2b,mixed,mem,dbl_bfly_x,cload_hops_3_4,0_12,12309.62601,9256189.0,9256228.0
2b,mixed,mem,dbl_bfly_x,cload_hops_3_4,0_13,13018.623272,10028278.0,10028309.0
2b,mixed,mem,dbl_bfly_x,cload_hops_3_4,0_14,13986.152181,10800467.0,10800530.0
2b,mixed,mem,dbl_bfly_x,cload_hops_3_4,0_15,15431.441466,11573169.0,11573255.0
2b,mixed,mem,dbl_bfly_x,cload_hops_3_4,0_16,18222.776445,12344821.0,12344900.0
2b,mixed,mem,dbl_bfly_x,cload_hops_3_4,0_17,60594.622817,13117834.0,13117937.0
2b,mixed,mem,dbl_bfly_x,cload_hops_3_4,0_18,6939791.459656,13787745.0,13787880.0
2b,mixed,mem,dbl_bfly_x,cload_hops_3_4,0_19,23060276.567457,14289790.0,14289937.0
