sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,average_flit_latency,packets_received::total,packets_injected::total
2b,mixed,mem,ns_s_bwop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_07,72051441.701908,137666934.108437,32248178.0,32248686.0
2b,mixed,mem,ns_s_bwop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_08,86469914.203276,177054119.456705,34341087.0,34341652.0
2b,mixed,mem,ns_s_bwop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_09,89634886.308611,194707123.892451,36629652.0,36630256.0
2b,mixed,mem,ns_s_bwop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_1,96331962.045452,220218083.655124,39038174.0,39038754.0
2b,mixed,mem,ns_s_bwop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_11,98438928.369421,236098487.279831,41436085.0,41436696.0
2b,mixed,mem,ns_s_bwop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_12,98443521.769528,246756292.136103,43857668.0,43858340.0
2b,mixed,mem,ns_s_bwop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_13
2b,mixed,mem,ns_s_bwop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_14
2b,mixed,mem,ns_s_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_01,5428.713184,5387.719184,5492874.0,5492892.0
2b,mixed,mem,ns_s_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_02,5933.470979,6020.996623,10983049.0,10983075.0
2b,mixed,mem,ns_s_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_03,7490.91111,8308.543508,16476517.0,16476565.0
2b,mixed,mem,ns_s_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_04,11796.387363,14869.23819,21967626.0,21967760.0
2b,mixed,mem,ns_s_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_05,26341624.878725,45030051.67763,26454272.0,26454621.0
2b,mixed,mem,ns_s_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_06,76396973.331233,141745162.916584,28577568.0,28578091.0
2b,mixed,mem,ns_s_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_07,101323534.223905,202268225.035981,30798575.0,30799128.0
2b,mixed,mem,ns_s_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_08,108768684.103584,231940195.284573,33084652.0,33085232.0
