sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,average_flit_latency,packets_received::total,packets_injected::total
2b,mixed,coh,ns_l_latop,mclb_hops_4_6,0_06,8435.348098,8257.683042,4522968.0,4522993.0
2b,mixed,coh,ns_l_latop,mclb_hops_4_6,0_07,8520.612567,8338.842964,5278120.0,5278140.0
2b,mixed,coh,ns_l_latop,mclb_hops_4_6,0_08,8607.951803,8422.358744,6033793.0,6033822.0
2b,mixed,coh,ns_l_latop,mclb_hops_4_6,0_09,8700.822486,8514.143798,6788904.0,6788934.0
2b,mixed,coh,ns_l_latop,mclb_hops_4_6,0_1,8798.640187,8611.24518,7542215.0,7542248.0
2b,mixed,coh,ns_l_latop,mclb_hops_4_6,0_11,8904.077011,8716.775745,8296277.0,8296305.0
2b,mixed,coh,ns_l_latop,mclb_hops_4_6,0_12,9017.024184,8832.944274,9051424.0,9051459.0
2b,mixed,coh,ns_l_latop,mclb_hops_4_6,0_13,9138.769578,8960.073888,9806378.0,9806425.0
2b,mixed,coh,ns_l_latop,mclb_hops_4_6,0_14,9269.023083,9098.157736,10561975.0,10562017.0
2b,mixed,coh,ns_l_latop,mclb_hops_4_6,0_15,9407.880217,9247.830965,11318033.0,11318081.0
2b,mixed,coh,ns_l_latop,mclb_hops_4_6,0_16,9561.182311,9418.584153,12072624.0,12072676.0
2b,mixed,coh,ns_l_latop,mclb_hops_4_6,0_17,9729.137499,9608.39678,12827630.0,12827691.0
2b,mixed,coh,ns_l_latop,mclb_hops_4_6,0_18,9910.610877,9818.687393,13581674.0,13581730.0
2b,mixed,coh,ns_l_latop,mclb_hops_4_6,0_19,10117.316471,10063.956609,14337227.0,14337283.0
2b,mixed,coh,ns_l_latop,mclb_hops_4_6,0_2,10350.875584,10349.707171,15090334.0,15090414.0
2b,mixed,coh,ns_l_latop,mclb_hops_4_6,0_21,10615.99642,10681.226724,15845455.0,15845528.0
2b,mixed,coh,ns_l_latop,mclb_hops_4_6,0_22,10926.453228,11082.289706,16600719.0,16600787.0
2b,mixed,coh,ns_l_latop,mclb_hops_4_6,0_23,11291.540815,11567.022722,17354138.0,17354230.0
2b,mixed,coh,ns_l_latop,mclb_hops_4_6,0_24,11749.002204,12195.630721,18107802.0,18107907.0
2b,mixed,coh,ns_l_latop,mclb_hops_4_6,0_25,12324.875234,13013.586979,18861909.0,18862012.0
2b,mixed,coh,ns_l_latop,mclb_hops_4_6,0_26,13115.727172,14176.617723,19615835.0,19615938.0
2b,mixed,coh,ns_l_latop,mclb_hops_4_6,0_27,14279.994481,15948.691609,20368516.0,20368605.0
2b,mixed,coh,ns_l_latop,mclb_hops_4_6,0_28,16217.037136,18988.021772,21124007.0,21124119.0
2b,mixed,coh,ns_l_latop,mclb_hops_4_6,0_29,20099.746918,25253.652417,21877337.0,21877441.0
2b,mixed,coh,ns_l_latop,mclb_hops_4_6,0_3,33627.972174,47573.656612,22632942.0,22633069.0
2b,mixed,coh,ns_l_latop,mclb_hops_4_6,0_31,2308761.263144,3845139.428559,23338090.0,23338229.0
2b,mixed,coh,ns_l_latop,mclb_hops_4_6,0_32,18972605.855359,32013298.874564,23696696.0,23696823.0
2b,mixed,coh,ns_l_latop,mclb_hops_4_6,0_33,35605182.288249,60816644.042472,24021040.0,24021179.0
2b,mixed,coh,ns_l_latop,mclb_hops_4_6,0_34,50768158.08369,87758652.905796,24342517.0,24342671.0
2b,mixed,coh,ns_l_latop,mclb_hops_4_6,0_35,64517957.670755,112850217.925751,24663478.0,24663625.0
2b,mixed,coh,ns_l_latop,mclb_hops_4_6,0_36,76816468.522635,135924736.868311,24984372.0,24984506.0
2b,mixed,coh,ns_l_latop,mclb_hops_4_6,0_37,88081038.203813,157644374.358597,25306261.0,25306398.0
2b,mixed,coh,ns_l_latop,mclb_hops_4_6,0_38,98216528.292031,177773792.71817,25629442.0,25629596.0
2b,mixed,coh,ns_l_latop,mclb_hops_4_6,0_39,107371615.777306,196496566.94948,25951183.0,25951324.0
2b,mixed,coh,ns_l_latop,mclb_hops_4_6,0_4,115742839.0761,214170200.709741,26271748.0,26271892.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_01,8605.287528,8471.14077,755112.0,755113.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_02,8679.447239,8537.467996,1509782.0,1509788.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_03,8757.591758,8607.376212,2262962.0,2262975.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_04,8837.535764,8679.835645,3015896.0,3015904.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_05,8922.041643,8756.763677,3769075.0,3769090.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_06,9006.588063,8833.79547,4522965.0,4522993.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_07,9097.123385,8918.865227,5278121.0,5278140.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_08,9188.078746,9004.977521,6033789.0,6033822.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_09,9284.128696,9099.812297,6788907.0,6788934.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_1,9385.244167,9199.024962,7542216.0,7542248.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_11,9491.294379,9306.422107,8296268.0,8296305.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_12,9605.594147,9424.055294,9051424.0,9051459.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_13,9726.088449,9550.632769,9806381.0,9806427.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_14,9857.389431,9692.257601,10561974.0,10562017.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_15,9995.863676,9843.203318,11318027.0,11318081.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_16,10148.247114,10015.031279,12072616.0,12072676.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_17,10315.168321,10208.542069,12827622.0,12827692.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_18,10496.265978,10421.783117,13581675.0,13581729.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_19,10702.559544,10672.343344,14337223.0,14337283.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_2,10935.25649,10962.115789,15090328.0,15090414.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_21,11201.775164,11303.388865,15845448.0,15845527.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_22,11513.531683,11715.00017,16600716.0,16600789.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_23,11890.464179,12227.748469,17354134.0,17354229.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_24,12360.382669,12887.82945,18107796.0,18107900.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_25,12953.85843,13747.921444,18861907.0,18862010.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_26,13797.014743,15010.560081,19615821.0,19615937.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_27,15018.202816,16891.043572,20368508.0,20368608.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_28,17107.54958,20203.781117,21124005.0,21124129.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_29,21361.390592,27111.99983,21877295.0,21877414.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_31,3627106.851008,6050719.112616,23308578.0,23308723.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_3,36673.211845,52432.320939,22632935.0,22633066.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_32,20927055.244953,35360631.032207,23649256.0,23649387.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_33,37374210.124732,63924942.108919,23975284.0,23975424.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_34,52455874.19387,90801371.90719,24296532.0,24296688.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_35,65986257.187039,115574818.30369,24619027.0,24619174.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_36,78227542.259864,138603012.038014,24941916.0,24942067.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_37,89333381.824819,160099215.18194,25263575.0,25263714.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_38,99387280.886164,180140383.074713,25586013.0,25586164.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_39,108457572.033908,198751099.075908,25909195.0,25909348.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_4,116727481.049018,216277824.149083,26230963.0,26231118.0
2b,mixed,coh,lpbt_s_power,mclb_hops_4_6,0_01,7908.312732,7718.395755,755112.0,755113.0
2b,mixed,coh,lpbt_s_power,mclb_hops_4_6,0_02,8019.266363,7824.077648,1509783.0,1509788.0
2b,mixed,coh,lpbt_s_power,mclb_hops_4_6,0_03,8140.151463,7943.202207,2262963.0,2262975.0
2b,mixed,coh,lpbt_s_power,mclb_hops_4_6,0_04,8262.351996,8061.731267,3015896.0,3015904.0
2b,mixed,coh,lpbt_s_power,mclb_hops_4_6,0_05,8393.098211,8191.087222,3769074.0,3769090.0
2b,mixed,coh,lpbt_s_power,mclb_hops_4_6,0_06,8526.857889,8324.147491,4522965.0,4522993.0
2b,mixed,coh,lpbt_s_power,mclb_hops_4_6,0_07,8670.730273,8468.950253,5278124.0,5278140.0
2b,mixed,coh,lpbt_s_power,mclb_hops_4_6,0_08,8819.196743,8620.728881,6033792.0,6033822.0
2b,mixed,coh,lpbt_s_power,mclb_hops_4_6,0_09,8976.903864,8785.597411,6788910.0,6788934.0
2b,mixed,coh,lpbt_s_power,mclb_hops_4_6,0_1,9146.068324,8961.801541,7542216.0,7542248.0
2b,mixed,coh,lpbt_s_power,mclb_hops_4_6,0_11,9328.567706,9156.301325,8296273.0,8296305.0
2b,mixed,coh,lpbt_s_power,mclb_hops_4_6,0_12,9529.605258,9372.992617,9051425.0,9051459.0
2b,mixed,coh,lpbt_s_power,mclb_hops_4_6,0_13,9751.524751,9618.355014,9806378.0,9806428.0
2b,mixed,coh,lpbt_s_power,mclb_hops_4_6,0_14,9995.989907,9893.479544,10561974.0,10562017.0
2b,mixed,coh,lpbt_s_power,mclb_hops_4_6,0_15,10271.011276,10206.80938,11318030.0,11318081.0
2b,mixed,coh,lpbt_s_power,mclb_hops_4_6,0_16,10575.568057,10562.633205,12072610.0,12072676.0
2b,mixed,coh,lpbt_s_power,mclb_hops_4_6,0_17,10933.286898,10989.644069,12827622.0,12827693.0
2b,mixed,coh,lpbt_s_power,mclb_hops_4_6,0_18,11342.535626,11488.182695,13581665.0,13581732.0
2b,mixed,coh,lpbt_s_power,mclb_hops_4_6,0_19,11842.644775,12112.768558,14337219.0,14337283.0
2b,mixed,coh,lpbt_s_power,mclb_hops_4_6,0_2,12451.051084,12889.327795,15090306.0,15090413.0
2b,mixed,coh,lpbt_s_power,mclb_hops_4_6,0_21,13241.538234,13927.171685,15845423.0,15845526.0
2b,mixed,coh,lpbt_s_power,mclb_hops_4_6,0_22,14281.050089,15333.292198,16600697.0,16600785.0
2b,mixed,coh,lpbt_s_power,mclb_hops_4_6,0_23,15867.525272,17558.220708,17354123.0,17354230.0
2b,mixed,coh,lpbt_s_power,mclb_hops_4_6,0_24,18824.120599,21941.414911,18107771.0,18107903.0
2b,mixed,coh,lpbt_s_power,mclb_hops_4_6,0_25,31325.6557,42003.535966,18861662.0,18861845.0
2b,mixed,coh,lpbt_s_power,mclb_hops_4_6,0_26,6223932.579548,10406973.132586,19493409.0,19493604.0
2b,mixed,coh,lpbt_s_power,mclb_hops_4_6,0_27,20875784.528133,35310895.341754,19923645.0,19923820.0
2b,mixed,coh,lpbt_s_power,mclb_hops_4_6,0_28,36170046.333614,61965260.640808,20292807.0,20293022.0
2b,mixed,coh,lpbt_s_power,mclb_hops_4_6,0_29,51988264.66024,90272987.275434,20630965.0,20631194.0
2b,mixed,coh,lpbt_s_power,mclb_hops_4_6,0_3,67580912.250111,118989730.015632,20951649.0,20951895.0
2b,mixed,coh,lpbt_s_power,mclb_hops_4_6,0_31,81630934.198298,145690918.069789,21275323.0,21275595.0
2b,mixed,coh,lpbt_s_power,mclb_hops_4_6,0_32,93842707.88879,169712370.289085,21591686.0,21591969.0
2b,mixed,coh,lpbt_s_power,mclb_hops_4_6,0_33,107303447.920275,193033372.218049,21875928.0,21876212.0
2b,mixed,coh,lpbt_s_power,mclb_hops_4_6,0_34,122151814.447548,215555634.12811,22106622.0,22106951.0
2b,mixed,coh,lpbt_s_power,mclb_hops_4_6,0_35,137320854.392726,236587328.247812,22284121.0,22284380.0
2b,mixed,coh,lpbt_s_power,mclb_hops_4_6,0_36,154890075.952869,257089194.01927,22405367.0,22405696.0
2b,mixed,coh,lpbt_s_power,mclb_hops_4_6,0_37,170762912.365159,276836203.014576,22504291.0,22504606.0
