sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,average_flit_latency,packets_received::total,packets_injected::total
2b,mixed,mem,ns_s_latop,mclb_hops_4_6,0_08,3946.425622,3837.4537,12064020.0,12064044.0
2b,mixed,mem,ns_s_latop,mclb_hops_4_6,0_09,4065.011914,3959.874815,13574276.0,13574305.0
2b,mixed,mem,ns_s_latop,mclb_hops_4_6,0_1,4200.451454,4102.3758,15081451.0,15081487.0
2b,mixed,mem,ns_s_latop,mclb_hops_4_6,0_11,4355.76385,4270.021915,16591093.0,16591119.0
2b,mixed,mem,ns_s_latop,mclb_hops_4_6,0_12,4538.989914,4473.814826,18103833.0,18103882.0
2b,mixed,mem,ns_s_latop,mclb_hops_4_6,0_13,4758.551635,4726.346779,19614917.0,19614965.0
2b,mixed,mem,ns_s_latop,mclb_hops_4_6,0_14,5024.559917,5043.379745,21125665.0,21125712.0
2b,mixed,mem,ns_s_latop,mclb_hops_4_6,0_15,5366.233991,5468.733891,22635646.0,22635702.0
2b,mixed,mem,ns_s_latop,mclb_hops_4_6,0_16,5817.837617,6059.144474,24146893.0,24146968.0
2b,mixed,mem,ns_s_latop,mclb_hops_4_6,0_17,6515.146561,7033.413006,25656856.0,25656926.0
2b,mixed,mem,ns_s_latop,mclb_hops_4_6,0_18,8179.8104,9586.890119,27165140.0,27165228.0
2b,mixed,mem,ns_s_latop,mclb_hops_4_6,0_19,2703095.67158,4510585.20998,28588401.0,28588510.0
2b,mixed,mem,ns_s_latop,mclb_hops_4_6,0_2,11077070.845918,18647016.103484,29734252.0,29734400.0
2b,mixed,mem,ns_s_latop,mclb_hops_4_6,0_21,24710968.200447,42100701.780101,30688515.0,30688669.0
2b,mixed,mem,ns_s_latop,mclb_hops_4_6,0_22,41361743.268733,71557877.709465,31472459.0,31472624.0
2b,mixed,mem,ns_s_latop,mclb_hops_4_6,0_23,57892799.201906,101799630.663304,32194183.0,32194376.0
2b,mixed,mem,ns_s_latop,mclb_hops_4_6,0_24,71584821.734078,127911205.755453,32903853.0,32904044.0
2b,mixed,mem,ns_s_latop,mclb_hops_4_6,0_25,83250875.254254,151171362.684362,33590046.0,33590252.0
2b,mixed,mem,ns_s_latop,mclb_hops_4_6,0_26,93843963.339126,173148534.941849,34269519.0,34269727.0
2b,mixed,mem,ns_s_latop,mclb_hops_4_6,0_27,104562854.181657,196139428.636335,34908821.0,34909025.0
2b,mixed,mem,ns_s_latop,mclb_hops_4_6,0_28,114803760.503448,218914074.50546,35540131.0,35540321.0
2b,mixed,mem,ns_s_latop,mclb_hops_4_6,0_29,124056343.02768,240555158.685514,36144880.0,36145065.0
2b,mixed,mem,ns_s_latop,mclb_hops_4_6,0_3,132086929.890845,260330063.99117,36760214.0,36760421.0
2b,mixed,mem,ns_s_latop,mclb_hops_4_6,0_31,139286865.531263,279013034.51692,37365907.0,37366152.0
2b,mixed,mem,ns_s_latop,mclb_hops_4_6,0_32,145389283.683612,295998110.286184,37962672.0,37962910.0
2b,mixed,mem,ns_s_latop,mclb_hops_4_6,0_33,150585152.393192,311395182.86094,38574093.0,38574319.0
2b,mixed,mem,ns_s_latop,mclb_hops_4_6,0_34,154821409.848336,325234729.964921,39171713.0,39171895.0
2b,mixed,mem,ns_s_latop,mclb_hops_4_6,0_35,158438896.633645,337907599.053847,39780767.0,39780992.0
2b,mixed,mem,ns_s_latop,mclb_hops_4_6,0_36,161387766.248643,349377715.280848,40387964.0,40388173.0
2b,mixed,mem,ns_s_latop,mclb_hops_4_6,0_37,163673476.457306,359580249.391732,40996350.0,40996577.0
2b,mixed,mem,ns_s_latop,mclb_hops_4_6,0_38,165297167.581959,368484704.453776,41600206.0,41600422.0
2b,mixed,mem,ns_s_latop,mclb_hops_4_6,0_39,166428980.943217,376472167.530662,42194200.0,42194427.0
2b,mixed,mem,ns_l_bwop,mclb_hops_4_6,0_01,5280.66012,5167.399019,1509219.0,1509220.0
2b,mixed,mem,ns_l_bwop,mclb_hops_4_6,0_02,5380.536253,5260.938509,3018920.0,3018926.0
2b,mixed,mem,ns_l_bwop,mclb_hops_4_6,0_03,5486.875635,5360.865142,4525636.0,4525646.0
2b,mixed,mem,ns_l_bwop,mclb_hops_4_6,0_04,5602.446121,5469.943149,6032719.0,6032735.0
2b,mixed,mem,ns_l_bwop,mclb_hops_4_6,0_05,5730.933498,5593.972037,7539491.0,7539512.0
2b,mixed,mem,ns_l_bwop,mclb_hops_4_6,0_06,5873.593573,5732.943365,9044965.0,9044987.0
2b,mixed,mem,ns_l_bwop,mclb_hops_4_6,0_07,6034.274211,5893.584866,10554098.0,10554127.0
2b,mixed,mem,ns_l_bwop,mclb_hops_4_6,0_08,6211.831689,6074.42537,12064001.0,12064044.0
2b,mixed,mem,ns_l_bwop,mclb_hops_4_6,0_09,6421.611036,6293.941656,13574258.0,13574302.0
2b,mixed,mem,ns_l_bwop,mclb_hops_4_6,0_1,6662.101125,6551.724368,15081416.0,15081485.0
2b,mixed,mem,ns_l_bwop,mclb_hops_4_6,0_11,6952.69098,6873.700615,16591074.0,16591119.0
