sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,average_flit_latency,packets_received::total,packets_injected::total
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,2.4GHz,0_03,6711.923849,6565.008837,3017381.0,3017390.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,2.4GHz,0_04,6766.25085,6615.76738,4021525.0,4021541.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,2.4GHz,0_05,6823.773973,6671.17658,5026176.0,5026194.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,2.4GHz,0_06,6884.532808,6729.121629,6030916.0,6030932.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,2.4GHz,0_07,6947.002606,6789.079712,7037242.0,7037258.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,2.4GHz,0_08,7014.685908,6855.137778,8043959.0,8043985.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,2.4GHz,0_09,7083.943467,6923.936611,9050651.0,9050675.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,2.4GHz,0_1,7156.85694,6997.326252,10054713.0,10054738.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,2.4GHz,0_11,7236.36456,7077.929721,11060662.0,11060693.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,2.4GHz,0_12,7322.420227,7167.277743,12067681.0,12067719.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,2.4GHz,0_13,7412.768722,7262.311061,13074343.0,13074378.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,2.4GHz,0_14,7511.238626,7368.644982,14082615.0,14082667.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,2.4GHz,0_15,7619.321092,7487.069149,15090066.0,15090120.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,2.4GHz,0_16,7736.593954,7618.970874,16096915.0,16096959.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,2.4GHz,0_17,7866.631334,7768.036032,17104928.0,17104992.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,2.4GHz,0_18,8010.247029,7936.947089,18110561.0,18110621.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,2.4GHz,0_19,8173.303102,8133.268853,19118575.0,19118638.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,2.4GHz,0_2,8363.578359,8369.432106,20124356.0,20124423.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,2.4GHz,0_21,8579.339132,8643.522232,21130481.0,21130574.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,2.4GHz,0_22,8839.45442,8984.550615,22136476.0,22136554.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,2.4GHz,0_23,9153.513237,9410.607205,23140256.0,23140347.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,2.4GHz,0_24,9552.061887,9968.071144,24146027.0,24146137.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,2.4GHz,0_25,10081.426896,10733.786671,25151717.0,25151809.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,2.4GHz,0_26,10832.115417,11857.158554,26156137.0,26156246.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,2.4GHz,0_27,11998.379836,13660.515633,27161302.0,27161432.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,2.4GHz,0_28,14173.347627,17126.054763,28167469.0,28167576.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,2.4GHz,0_29,19623.743649,26034.468064,29171826.0,29171941.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,2.4GHz,0_3,144793.859956,234474.732191,30175525.0,30175662.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,2.4GHz,0_31,13263501.897274,22292508.334054,30784836.0,30784989.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,2.4GHz,0_32,30656919.463266,52170690.12804,31216264.0,31216420.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,2.4GHz,0_33,46576576.831749,80237355.277848,31646192.0,31646344.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,2.4GHz,0_34,60799088.727218,106000339.499211,32079456.0,32079597.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.7GHz,0_01,6068.567852,5961.037556,1133486.0,1133489.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.7GHz,0_02,6119.63886,6005.952725,2267627.0,2267632.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.7GHz,0_03,6171.443578,6051.714452,3400211.0,3400216.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.7GHz,0_04,6225.380573,6099.894968,4532523.0,4532534.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.7GHz,0_05,6281.596755,6151.852082,5664582.0,5664602.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.7GHz,0_06,6341.785578,6207.093234,6797021.0,6797039.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.7GHz,0_07,6405.252024,6266.384924,7931948.0,7931969.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.7GHz,0_08,6472.214355,6329.664198,9066487.0,9066513.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.7GHz,0_09,6542.533594,6397.597522,10200321.0,10200352.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.7GHz,0_1,6617.905804,6471.504242,11331762.0,11331799.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.7GHz,0_11,6699.22983,6553.334374,12465489.0,12465536.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.7GHz,0_12,6788.790408,6644.802738,13601535.0,13601578.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.7GHz,0_13,6884.924421,6744.814445,14735597.0,14735633.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.7GHz,0_14,6989.932399,6856.818309,15870072.0,15870145.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.7GHz,0_15,7106.288745,6982.699805,17005308.0,17005372.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.7GHz,0_16,7235.113797,7125.838214,18140190.0,18140256.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.7GHz,0_17,7378.463709,7288.942183,19276197.0,19276254.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.7GHz,0_18,7542.047545,7480.291495,20410368.0,20410439.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.7GHz,0_19,7728.92499,7704.295163,21546894.0,21546968.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.7GHz,0_2,7947.37884,7973.720506,22679465.0,22679555.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.7GHz,0_21,8203.853759,8298.709119,23812511.0,23812604.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.7GHz,0_22,8518.746639,8711.467984,24946186.0,24946278.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.7GHz,0_23,8917.130908,9253.649533,26078762.0,26078861.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.7GHz,0_24,9440.12196,9990.758834,27213381.0,27213496.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.7GHz,0_25,10178.675358,11072.929539,28346839.0,28346958.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.7GHz,0_26,11332.112095,12829.512592,29480161.0,29480280.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.7GHz,0_27,13481.566691,16226.626867,30612435.0,30612573.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.7GHz,0_28,19713.007191,26404.249584,31744962.0,31745100.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.7GHz,0_29,1651381.482232,2748303.536582,32826702.0,32826844.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.7GHz,0_3,18413492.058889,31060581.966127,33402673.0,33402828.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.7GHz,0_31,36352168.018481,62128307.166674,33881325.0,33881484.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.7GHz,0_32,52266788.792433,90466552.011027,34362412.0,34362557.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.7GHz,0_33,66801093.502462,117094017.77498,34841261.0,34841427.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.7GHz,0_34,79757058.547016,141546205.682148,35323300.0,35323474.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.4GHz,0_01,6783.554737,6638.548591,1006245.0,1006248.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.4GHz,0_02,6838.279546,6690.582493,2012833.0,2012843.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.4GHz,0_03,6895.052596,6744.046806,3017381.0,3017390.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.4GHz,0_04,6954.381129,6800.027632,4021522.0,4021541.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.4GHz,0_05,7015.045671,6858.859287,5026177.0,5026194.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.4GHz,0_06,7080.820781,6921.891992,6030916.0,6030932.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.4GHz,0_07,7149.620017,6988.310824,7037241.0,7037258.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.4GHz,0_08,7221.142464,7057.863654,8043958.0,8043985.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.4GHz,0_09,7296.771247,7132.623164,9050650.0,9050675.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.4GHz,0_1,7376.417406,7212.488041,10054712.0,10054738.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.4GHz,0_11,7461.581552,7299.685549,11060659.0,11060693.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.4GHz,0_12,7554.633556,7395.822229,12067679.0,12067719.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.4GHz,0_13,7653.126304,7499.16501,13074337.0,13074378.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.4GHz,0_14,7759.548878,7613.851785,14082612.0,14082667.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.4GHz,0_15,7876.249407,7740.702479,15090062.0,15090120.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.4GHz,0_16,8004.010764,7883.3683,16096913.0,16096958.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.4GHz,0_17,8144.102315,8042.50879,17104927.0,17104990.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.4GHz,0_18,8300.381116,8225.560057,18110561.0,18110621.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.4GHz,0_19,8474.894118,8434.186496,19118568.0,19118639.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.4GHz,0_2,8678.849086,8685.600097,20124350.0,20124425.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.4GHz,0_21,8910.145879,8976.361697,21130480.0,21130576.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.4GHz,0_22,9185.408104,9333.649234,22136475.0,22136556.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.4GHz,0_23,9523.836438,9788.455302,23140261.0,23140352.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.4GHz,0_24,9944.564617,10373.518783,24146018.0,24146140.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.4GHz,0_25,10503.467227,11174.709128,25151728.0,25151810.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.4GHz,0_26,11288.46756,12343.430827,26156131.0,26156246.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.4GHz,0_27,12501.634311,14210.723193,27161286.0,27161433.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.4GHz,0_28,14772.035189,17820.577881,28167462.0,28167577.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.4GHz,0_29,20640.045315,27406.337479,29171809.0,29171942.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.4GHz,0_3,387664.172585,639059.424385,30168130.0,30168261.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.4GHz,0_31,14709713.440194,24747727.686605,30740935.0,30741096.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.4GHz,0_32,32017343.460375,54538594.096049,31173263.0,31173423.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.4GHz,0_33,47824200.623503,82471605.782847,31601063.0,31601222.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,2.4GHz,0_34,61972968.443801,108159816.397553,32034425.0,32034587.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.9GHz,0_01,4903.709544,4793.796746,1638941.0,1638944.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.9GHz,0_02,4962.730125,4849.635683,3277400.0,3277407.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.9GHz,0_03,5028.290792,4910.124674,4913428.0,4913440.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.9GHz,0_04,5099.225556,4975.563637,6550781.0,6550807.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.9GHz,0_05,5175.308814,5047.638713,8187112.0,8187135.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.9GHz,0_06,5259.590298,5127.362215,9823355.0,9823375.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.9GHz,0_07,5351.16218,5214.731406,11462633.0,11462657.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.9GHz,0_08,5454.739332,5315.407933,13103452.0,13103494.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.9GHz,0_09,5567.858161,5427.300586,14743038.0,14743078.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.9GHz,0_1,5695.869645,5555.734013,16379101.0,16379136.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.9GHz,0_11,5843.975195,5706.728538,18017514.0,18017561.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.9GHz,0_12,6014.135132,5885.649999,19657733.0,19657777.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.9GHz,0_13,6212.944913,6099.254608,21299004.0,21299068.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.9GHz,0_14,6449.713253,6362.495664,22939776.0,22939855.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.9GHz,0_15,6737.531262,6693.351712,24579623.0,24579694.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.9GHz,0_16,7099.665009,7128.868821,26219873.0,26219952.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.9GHz,0_17,7581.661945,7738.415401,27861645.0,27861747.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.9GHz,0_18,8248.528984,8631.66133,29499524.0,29499636.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.9GHz,0_19,9297.808921,10127.73588,31139727.0,31139833.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.9GHz,0_2,11393.852027,13330.727587,32779197.0,32779333.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.9GHz,0_21,19587.763922,26650.457396,34418733.0,34418877.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.9GHz,0_22,8713095.535857,14598313.227708,35755497.0,35755635.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.9GHz,0_23,33982353.239034,57980500.474129,36428621.0,36428772.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.9GHz,0_24,56149735.305004,97511834.061346,37091302.0,37091460.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.9GHz,0_25,75361882.234759,133166340.309351,37754956.0,37755119.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.9GHz,0_26,91956152.574364,165289692.669983,38418500.0,38418674.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.9GHz,0_27,106313808.962959,194337931.309875,39078733.0,39078878.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.9GHz,0_28,118825661.984298,220819759.669851,39740154.0,39740314.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.9GHz,0_29,129511622.274086,244599932.569929,40402227.0,40402401.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.9GHz,0_3,138769597.676542,266306860.537363,41063243.0,41063406.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.9GHz,0_31,146700316.000671,285978331.40673,41725629.0,41725816.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.9GHz,0_32,153451446.045367,303792834.550268,42385866.0,42386033.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.9GHz,0_33,159212690.305819,320034195.690216,43046686.0,43046882.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.9GHz,0_34,164064082.327796,334776348.111459,43707749.0,43707921.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.6GHz,0_02,5036.897578,4946.15409,3018922.0,3018926.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.6GHz,0_01,4980.356114,4894.493806,1509219.0,1509220.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.6GHz,0_03,5099.024882,5002.025128,4525635.0,4525646.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.6GHz,0_04,5164.894687,5061.17457,6032718.0,6032735.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.6GHz,0_05,5235.407201,5126.362213,7539493.0,7539512.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.6GHz,0_06,5311.882027,5197.144642,9044965.0,9044987.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.6GHz,0_07,5393.217738,5273.171731,10554094.0,10554127.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.6GHz,0_08,5484.487816,5360.261823,12064008.0,12064044.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.6GHz,0_09,5582.122096,5454.905351,13574263.0,13574305.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.6GHz,0_1,5690.454552,5561.648153,15081433.0,15081484.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.6GHz,0_11,5812.96832,5684.276796,16591077.0,16591119.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.6GHz,0_12,5951.697452,5827.129679,18103822.0,18103882.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.6GHz,0_13,6108.302786,5991.417519,19614907.0,19614965.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.6GHz,0_14,6289.4149,6186.915368,21125654.0,21125710.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.6GHz,0_15,6502.079077,6423.182472,22635623.0,22635702.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.6GHz,0_16,6754.906291,6714.490612,24146894.0,24146966.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.6GHz,0_17,7067.927664,7089.361053,25656846.0,25656925.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.6GHz,0_18,7463.632389,7584.768926,27165137.0,27165229.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.6GHz,0_19,7987.339189,8272.532434,28675020.0,28675119.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.6GHz,0_2,8758.604248,9345.829369,30184245.0,30184342.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.6GHz,0_21,10023.456988,11215.741324,31694344.0,31694460.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.6GHz,0_22,12791.580603,15557.052654,33203056.0,33203183.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.6GHz,0_23,34419.04788,51298.938422,34710446.0,34710609.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.6GHz,0_24,13683770.65852,23007987.065343,35740711.0,35740888.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.6GHz,0_25,36664846.372067,62682210.634929,36356129.0,36356284.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.6GHz,0_26,56942409.657673,98954335.401003,36967996.0,36968142.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.6GHz,0_27,74549453.22945,131638262.005851,37581140.0,37581298.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.6GHz,0_28,90104546.606235,161631467.626096,38192995.0,38193158.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.6GHz,0_29,103640097.835806,188806647.74818,38805459.0,38805607.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.6GHz,0_3,115496155.629202,213637879.156631,39418925.0,39419091.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.6GHz,0_31,125862324.727615,236332836.386518,40031284.0,40031458.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.6GHz,0_32,134879641.491739,257040113.080951,40642694.0,40642869.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.6GHz,0_33,142695929.487658,275916622.82508,41257018.0,41257190.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,160dirs,3.6GHz,0_34,149561092.642541,293387274.256603,41867559.0,41867716.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,3.9GHz,0_01,5055.418825,4944.508108,1638941.0,1638944.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,3.9GHz,0_02,5120.682219,5004.873982,3277401.0,3277407.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,3.9GHz,0_03,5190.379814,5068.957067,4913427.0,4913440.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,3.9GHz,0_04,5266.96618,5139.904659,6550776.0,6550807.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,3.9GHz,0_05,5349.282621,5217.70964,8187112.0,8187135.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,3.9GHz,0_06,5441.057158,5304.202625,9823353.0,9823375.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,3.9GHz,0_07,5542.94908,5401.918988,11462633.0,11462657.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,160dirs,3.9GHz,0_08,5655.241653,5510.777473,13103448.0,13103494.0
