sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,packets_received::total,packets_injected::total
2b,same,mem,ft_x,cload_hops_4_6,0_17,123757009.487652,20772723.0,20773027.0
2b,same,mem,ft_x,cload_hops_4_6,0_2,147231567.929092,22645645.0,22645979.0
2b,same,mem,ft_x,cload_hops_4_6,0_1,13031.617548,15081338.0,15081479.0
2b,same,mem,ft_x,cload_hops_4_6,0_11,26987.92503,16590992.0,16591117.0
2b,same,mem,ft_x,cload_hops_4_6,0_12,21141605.997768,17553199.0,17553427.0
2b,same,mem,ft_x,cload_hops_4_6,0_13,42342144.70314,18320349.0,18320620.0
2b,same,mem,ft_x,cload_hops_4_6,0_14,68099828.282751,18973666.0,18973938.0
2b,same,mem,ft_x,cload_hops_4_6,0_15,90433332.080719,19552620.0,19552895.0
2b,same,mem,ft_x,cload_hops_4_6,0_16,109211703.974536,20151957.0,20152235.0
2b,same,mem,ft_x,cload_hops_4_6,0_18,134465192.422651,21392438.0,21392743.0
2b,same,mem,ft_x,cload_hops_4_6,0_19,142045756.771302,22023520.0,22023829.0
2b,same,mem,ft_x,cload_hops_4_6,0_21,151049925.493007,23261967.0,23262275.0
2b,same,mem,ft_x,cload_hops_4_6,0_22,154860418.814788,23886422.0,23886748.0
2b,same,mem,ft_x,cload_hops_4_6,0_23,157401616.969506,24493988.0,24494322.0
2b,same,mem,ft_x,cload_hops_4_6,0_24,158348668.048213,25105131.0,25105513.0
2b,same,mem,ft_x,cload_hops_4_6,0_25,158826665.437915,25718276.0,25718606.0
2b,same,mem,ft_x,cload_hops_4_6,0_26,157997517.998352,26329183.0,26329521.0
2b,same,mem,ft_x,cload_hops_4_6,0_27,156739417.358991,26940493.0,26940833.0
2b,same,mem,ft_x,cload_hops_4_6,0_28,154870315.994037,27556778.0,27557139.0
2b,same,mem,ft_x,cload_hops_4_6,0_29,152686370.699783,28172134.0,28172466.0
2b,same,mem,ft_x,cload_hops_4_6,0_3,149961050.513706,28780922.0,28781279.0
2b,same,mem,ft_x,cload_hops_4_6,0_31,147076445.895573,29395112.0,29395505.0
2b,same,mem,ft_x,cload_hops_4_6,0_32,144166373.724703,30010309.0,30010685.0
2b,same,mem,ft_x,cload_hops_4_6,0_33,141726719.651481,30602859.0,30603279.0
2b,same,mem,ft_x,cload_hops_4_6,0_34,150323766.236072,30925351.0,30925777.0
2b,same,mem,ft_x,cload_hops_4_6,0_01,6537.144536,1509216.0,1509220.0
2b,same,mem,ft_x,cload_hops_4_6,0_02,6768.066817,3018919.0,3018926.0
2b,same,mem,ft_x,cload_hops_4_6,0_03,7031.080385,4525632.0,4525646.0
2b,same,mem,ft_x,cload_hops_4_6,0_04,7343.229067,6032714.0,6032735.0
2b,same,mem,ft_x,cload_hops_4_6,0_05,7719.489942,7539486.0,7539512.0
2b,same,mem,ft_x,cload_hops_4_6,0_06,8191.57998,9044956.0,9044986.0
2b,same,mem,ft_x,cload_hops_4_6,0_07,8803.561793,10554082.0,10554127.0
2b,same,mem,ft_x,cload_hops_4_6,0_08,9637.677915,12063991.0,12064039.0
2b,same,mem,ft_x,cload_hops_4_6,0_09,10881.147604,13574225.0,13574301.0
2b,same,mem,ns_m_scop,cload_hops_4_6,0_2,125508459.251845,21613050.0,21613339.0
2b,same,mem,ns_m_scop,cload_hops_4_6,0_21,133404837.001044,22255460.0,22255728.0
2b,same,mem,ns_m_scop,cload_hops_4_6,0_1,14345.207149,15081359.0,15081482.0
2b,same,mem,ns_m_scop,cload_hops_4_6,0_11,20610337.926868,16140040.0,16140196.0
2b,same,mem,ns_m_scop,cload_hops_4_6,0_12,31010132.332839,16555103.0,16555321.0
2b,same,mem,ns_m_scop,cload_hops_4_6,0_13,39569371.764581,17225060.0,17225263.0
2b,same,mem,ns_m_scop,cload_hops_4_6,0_14,56301588.201513,17773677.0,17773937.0
2b,same,mem,ns_m_scop,cload_hops_4_6,0_15,68092431.533301,18428888.0,18429140.0
2b,same,mem,ns_m_scop,cload_hops_4_6,0_16,83537434.760423,19073259.0,19073515.0
2b,same,mem,ns_m_scop,cload_hops_4_6,0_17,94387413.113391,19697962.0,19698230.0
2b,same,mem,ns_m_scop,cload_hops_4_6,0_18,105987483.9436,20331031.0,20331312.0
2b,same,mem,ns_m_scop,cload_hops_4_6,0_19,117679327.437086,20979879.0,20980135.0
2b,same,mem,ns_m_scop,cload_hops_4_6,0_22,136537749.871545,22906482.0,22906772.0
2b,same,mem,ns_m_scop,cload_hops_4_6,0_23,140528250.299466,23544609.0,23544879.0
2b,same,mem,ns_m_scop,cload_hops_4_6,0_24,142443847.530215,24185911.0,24186214.0
2b,same,mem,ns_m_scop,cload_hops_4_6,0_25,143358557.137535,24829156.0,24829444.0
2b,same,mem,ns_m_scop,cload_hops_4_6,0_26,142505123.342886,25470519.0,25470798.0
2b,same,mem,ns_m_scop,cload_hops_4_6,0_27,142392533.966055,26104507.0,26104841.0
2b,same,mem,ns_m_scop,cload_hops_4_6,0_28,140906208.356546,26740112.0,26740452.0
2b,same,mem,ns_m_scop,cload_hops_4_6,0_29,138769955.619479,27383827.0,27384133.0
2b,same,mem,ns_m_scop,cload_hops_4_6,0_3,136386669.063602,28025103.0,28025443.0
2b,same,mem,ns_m_scop,cload_hops_4_6,0_31,134005691.732536,28664513.0,28664867.0
2b,same,mem,ns_m_scop,cload_hops_4_6,0_32,131056396.709468,29292137.0,29292502.0
2b,same,mem,ns_m_scop,cload_hops_4_6,0_33
2b,same,mem,ns_m_scop,cload_hops_4_6,0_34,172906887.179958,29178760.0,29179200.0
2b,same,mem,ns_m_scop,cload_hops_4_6,0_02,6623.114688,3018918.0,3018926.0
2b,same,mem,ns_m_scop,cload_hops_4_6,0_01,6395.544531,1509215.0,1509220.0
2b,same,mem,ns_m_scop,cload_hops_4_6,0_03,6884.477438,4525635.0,4525646.0
2b,same,mem,ns_m_scop,cload_hops_4_6,0_04,7196.89238,6032713.0,6032735.0
2b,same,mem,ns_m_scop,cload_hops_4_6,0_05,7576.459562,7539485.0,7539512.0
2b,same,mem,ns_m_scop,cload_hops_4_6,0_06,8060.99775,9044955.0,9044986.0
2b,same,mem,ns_m_scop,cload_hops_4_6,0_07,8695.102818,10554088.0,10554127.0
2b,same,mem,ns_m_scop,cload_hops_4_6,0_08,9609.027512,12063989.0,12064039.0
2b,same,mem,ns_m_scop,cload_hops_4_6,0_09,11101.716804,13574216.0,13574301.0
2b,same,mem,kite_small,cload_hops_4_6,0_21,157533124.023373,23135729.0,23136042.0
2b,same,mem,kite_small,cload_hops_4_6,0_2,152541460.747841,22521501.0,22521815.0
2b,same,mem,kite_small,cload_hops_4_6,0_1,14817.716851,15081350.0,15081481.0
2b,same,mem,kite_small,cload_hops_4_6,0_11,4003405.057617,16518427.0,16518590.0
2b,same,mem,kite_small,cload_hops_4_6,0_12,30908512.558142,17357535.0,17357804.0
2b,same,mem,kite_small,cload_hops_4_6,0_13,53377970.562617,18070112.0,18070397.0
2b,same,mem,kite_small,cload_hops_4_6,0_14,77228696.571004,18756531.0,18756821.0
2b,same,mem,kite_small,cload_hops_4_6,0_15,98215177.079152,19426343.0,19426677.0
2b,same,mem,kite_small,cload_hops_4_6,0_16,112047496.526523,20074529.0,20074823.0
2b,same,mem,kite_small,cload_hops_4_6,0_17,124175178.938007,20698826.0,20699122.0
2b,same,mem,kite_small,cload_hops_4_6,0_18,135748096.552953,21319472.0,21319834.0
2b,same,mem,kite_small,cload_hops_4_6,0_19,145792044.353485,21920463.0,21920782.0
2b,same,mem,kite_small,cload_hops_4_6,0_22,160413982.449812,23749905.0,23750233.0
2b,same,mem,kite_small,cload_hops_4_6,0_23,162438756.343869,24353799.0,24354138.0
2b,same,mem,kite_small,cload_hops_4_6,0_24,162997305.007347,24957485.0,24957847.0
2b,same,mem,kite_small,cload_hops_4_6,0_25,162945658.572545,25568220.0,25568600.0
2b,same,mem,kite_small,cload_hops_4_6,0_26,161804227.909342,26173860.0,26174221.0
2b,same,mem,kite_small,cload_hops_4_6,0_27,159918610.398222,26771419.0,26771829.0
2b,same,mem,kite_small,cload_hops_4_6,0_28,157613532.955651,27369360.0,27369768.0
2b,same,mem,kite_small,cload_hops_4_6,0_29,155216973.407918,27969638.0,27970011.0
2b,same,mem,kite_small,cload_hops_4_6,0_3,158843386.994429,28453869.0,28454285.0
2b,same,mem,kite_small,cload_hops_4_6,0_31,164382775.313049,28836800.0,28837298.0
2b,same,mem,kite_small,cload_hops_4_6,0_32,173458019.397217,29073747.0,29074248.0
2b,same,mem,kite_small,cload_hops_4_6,0_33,180989313.229251,29374889.0,29375396.0
2b,same,mem,kite_small,cload_hops_4_6,0_34,190082935.781301,29605401.0,29605875.0
2b,same,mem,kite_small,cload_hops_4_6,0_01,6789.525487,1509215.0,1509220.0
2b,same,mem,kite_small,cload_hops_4_6,0_02,7022.421013,3018918.0,3018926.0
2b,same,mem,kite_small,cload_hops_4_6,0_03,7289.82606,4525632.0,4525646.0
2b,same,mem,kite_small,cload_hops_4_6,0_04,7608.086186,6032711.0,6032735.0
2b,same,mem,kite_small,cload_hops_4_6,0_05,7995.432402,7539480.0,7539512.0
2b,same,mem,kite_small,cload_hops_4_6,0_06,8485.443639,9044954.0,9044986.0
2b,same,mem,kite_small,cload_hops_4_6,0_07,9139.372892,10554076.0,10554127.0
2b,same,mem,kite_small,cload_hops_4_6,0_08,10073.397974,12063984.0,12064039.0
2b,same,mem,kite_small,cload_hops_4_6,0_09,11607.070004,13574225.0,13574301.0
