sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,packets_received::total,packets_injected::total
2b,mixed,mem,20r_4p_25ll_runsol_scbw,cload_hops_4_6,0_18
2b,mixed,mem,20r_4p_25ll_runsol_scbw,cload_hops_4_6,0_19
2b,mixed,mem,20r_4p_25ll_runsol_scbw,cload_hops_4_6,0_2
2b,mixed,mem,20r_4p_25ll_runsol_scbw,cload_hops_4_6,0_21
2b,mixed,mem,20r_4p_25ll_runsol_scbw,cload_hops_4_6,0_22
2b,mixed,mem,20r_4p_25ll_runsol_scbw,cload_hops_4_6,0_23
2b,mixed,mem,20r_4p_25ll_runsol_scbw,cload_hops_4_6,0_24
2b,mixed,mem,ns_l_bwop,cload_hops_4_6,0_01,8190.211963,772022.0,772027.0
2b,mixed,mem,ns_l_bwop,cload_hops_4_6,0_02,8295.466408,1543765.0,1543771.0
2b,mixed,mem,ns_l_bwop,cload_hops_4_6,0_03,8414.208196,2313731.0,2313739.0
2b,mixed,mem,ns_l_bwop,cload_hops_4_6,0_04,8539.46607,3084173.0,3084184.0
2b,mixed,mem,ns_l_bwop,cload_hops_4_6,0_05,8673.664568,3854314.0,3854327.0
2b,mixed,mem,ns_l_bwop,cload_hops_4_6,0_06,8819.778554,4625450.0,4625470.0
2b,mixed,mem,ns_l_bwop,cload_hops_4_6,0_07,8977.258415,5397308.0,5397324.0
2b,mixed,mem,ns_l_bwop,cload_hops_4_6,0_08,9146.453988,6170152.0,6170176.0
2b,mixed,mem,ns_l_bwop,cload_hops_4_6,0_09,9332.085738,6942441.0,6942469.0
2b,mixed,mem,ns_l_bwop,cload_hops_4_6,0_1,9535.231683,7712846.0,7712878.0
2b,mixed,mem,ns_l_bwop,cload_hops_4_6,0_11,9758.623902,8483351.0,8483383.0
2b,mixed,mem,ns_l_bwop,cload_hops_4_6,0_12,10011.004836,9256195.0,9256228.0
2b,mixed,mem,ns_l_bwop,cload_hops_4_6,0_13,10291.769556,10028285.0,10028309.0
2b,mixed,mem,ns_l_bwop,cload_hops_4_6,0_14,10612.459449,10800486.0,10800537.0
2b,mixed,mem,ns_l_bwop,cload_hops_4_6,0_15,10975.864353,11573196.0,11573261.0
2b,mixed,mem,ns_l_bwop,cload_hops_4_6,0_16,11399.808429,12344855.0,12344908.0
2b,mixed,mem,ns_l_bwop,cload_hops_4_6,0_17,11902.110867,13118026.0,13118102.0
2b,mixed,mem,ns_l_bwop,cload_hops_4_6,0_18,12496.157304,13888336.0,13888423.0
2b,mixed,mem,ns_l_bwop,cload_hops_4_6,0_19,13239.840925,14660883.0,14660957.0
2b,mixed,mem,ns_l_bwop,cload_hops_4_6,0_2,14199.818638,15432473.0,15432553.0
2b,mixed,mem,ns_l_bwop,cload_hops_4_6,0_21,15502.678834,16204055.0,16204173.0
2b,mixed,mem,ns_l_bwop,cload_hops_4_6,0_22,17435.695925,16976477.0,16976629.0
2b,mixed,mem,ns_l_bwop,cload_hops_4_6,0_23,21006.629579,17746655.0,17746830.0
2b,mixed,mem,ns_l_bwop,cload_hops_4_6,0_24,38616.310544,18517497.0,18517708.0
2b,mixed,mem,ft_x,cload_hops_4_6,0_01,9058.029051,772022.0,772027.0
2b,mixed,mem,ft_x,cload_hops_4_6,0_02,9188.801972,1543765.0,1543771.0
2b,mixed,mem,ft_x,cload_hops_4_6,0_03,9326.004204,2313730.0,2313739.0
2b,mixed,mem,ft_x,cload_hops_4_6,0_04,9471.054731,3084173.0,3084184.0
2b,mixed,mem,ft_x,cload_hops_4_6,0_05,9624.670818,3854314.0,3854327.0
2b,mixed,mem,ft_x,cload_hops_4_6,0_06,9785.305715,4625447.0,4625470.0
2b,mixed,mem,ft_x,cload_hops_4_6,0_07,9961.54238,5397306.0,5397324.0
2b,mixed,mem,ft_x,cload_hops_4_6,0_08,10145.029785,6170149.0,6170176.0
2b,mixed,mem,ft_x,cload_hops_4_6,0_09,10346.080345,6942441.0,6942469.0
2b,mixed,mem,ft_x,cload_hops_4_6,0_1,10569.464311,7712840.0,7712878.0
2b,mixed,mem,ft_x,cload_hops_4_6,0_11,10811.781485,8483345.0,8483383.0
2b,mixed,mem,ft_x,cload_hops_4_6,0_12,11085.795946,9256189.0,9256228.0
2b,mixed,mem,ft_x,cload_hops_4_6,0_13,11393.601052,10028279.0,10028309.0
2b,mixed,mem,ft_x,cload_hops_4_6,0_14,11742.222777,10800481.0,10800537.0
2b,mixed,mem,ft_x,cload_hops_4_6,0_15,12148.220244,11573189.0,11573261.0
2b,mixed,mem,ft_x,cload_hops_4_6,0_16,12617.104861,12344846.0,12344908.0
2b,mixed,mem,ft_x,cload_hops_4_6,0_17,13182.66235,13118021.0,13118102.0
2b,mixed,mem,ft_x,cload_hops_4_6,0_18,13864.780298,13888325.0,13888426.0
2b,mixed,mem,ft_x,cload_hops_4_6,0_19,14734.945409,14660872.0,14660958.0
2b,mixed,mem,ft_x,cload_hops_4_6,0_2,15882.007148,15432461.0,15432552.0
2b,mixed,mem,ft_x,cload_hops_4_6,0_21,17481.077099,16204030.0,16204173.0
2b,mixed,mem,ft_x,cload_hops_4_6,0_22,20027.34055,16976445.0,16976627.0
