sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,average_flit_latency,packets_received::total,packets_injected::total
2b,mixed,coh,kite_small,mclb_hops_4_6,0_14,4204.980789,4096.218072,21125672.0,21125710.0
2b,mixed,coh,kite_small,mclb_hops_4_6,0_15,4335.524823,4237.440449,22635660.0,22635704.0
2b,mixed,coh,kite_small,mclb_hops_4_6,0_16,4481.742032,4399.337685,24146924.0,24146968.0
2b,mixed,coh,kite_small,mclb_hops_4_6,0_17,4647.930816,4588.602927,25656880.0,25656927.0
2b,mixed,coh,kite_small,mclb_hops_4_6,0_18,4839.203622,4812.625733,27165168.0,27165230.0
2b,mixed,coh,kite_small,mclb_hops_4_6,0_19,5062.980533,5082.159085,28675059.0,28675124.0
2b,mixed,coh,kite_small,mclb_hops_4_6,0_2,5333.616949,5420.887086,30184285.0,30184355.0
2b,mixed,coh,kite_small,mclb_hops_4_6,0_21,5664.7013,5850.819337,31694437.0,31694509.0
2b,mixed,coh,kite_small,mclb_hops_4_6,0_22,6084.648726,6420.61703,33203175.0,33203256.0
2b,mixed,coh,kite_small,mclb_hops_4_6,0_23,6655.603676,7230.820335,34710757.0,34710866.0
2b,mixed,coh,kite_small,mclb_hops_4_6,0_24,7520.053614,8517.151802,36221304.0,36221419.0
2b,mixed,coh,kite_small,mclb_hops_4_6,0_25,9123.407867,11022.360716,37729785.0,37729899.0
2b,mixed,coh,kite_small,mclb_hops_4_6,0_26
2b,mixed,coh,kite_small,mclb_hops_4_6,0_27
2b,mixed,coh,ns_s_bwop,mclb_hops_4_6,0_11,3887.253199,3766.242563,16591092.0,16591119.0
2b,mixed,coh,ns_s_bwop,mclb_hops_4_6,0_1,3798.819876,3677.452929,15081456.0,15081488.0
2b,mixed,coh,ns_s_bwop,mclb_hops_4_6,0_12,3984.923161,3866.185204,18103844.0,18103882.0
2b,mixed,coh,ns_s_bwop,mclb_hops_4_6,0_13,4093.27164,3978.881623,19614926.0,19614965.0
2b,mixed,coh,ns_s_bwop,mclb_hops_4_6,0_14,4213.645787,4106.968895,21125670.0,21125711.0
2b,mixed,coh,ns_s_bwop,mclb_hops_4_6,0_15,4348.365924,4253.437274,22635660.0,22635704.0
2b,mixed,coh,ns_s_bwop,mclb_hops_4_6,0_16,4500.394292,4422.416736,24146925.0,24146968.0
2b,mixed,coh,ns_s_bwop,mclb_hops_4_6,0_17,4675.206144,4622.854929,25656883.0,25656927.0
2b,mixed,coh,ns_s_bwop,mclb_hops_4_6,0_18,4878.328132,4862.174205,27165169.0,27165232.0
2b,mixed,coh,ns_s_bwop,mclb_hops_4_6,0_19,5115.430221,5150.1678,28675058.0,28675123.0
2b,mixed,coh,ns_s_bwop,mclb_hops_4_6,0_2,5405.077433,5515.604876,30184283.0,30184358.0
2b,mixed,coh,ns_s_bwop,mclb_hops_4_6,0_21,5763.140715,5984.985477,31694427.0,31694506.0
2b,mixed,coh,ns_s_bwop,mclb_hops_4_6,0_22,6226.631486,6618.814849,33203170.0,33203253.0
2b,mixed,coh,ns_s_bwop,mclb_hops_4_6,0_23,6871.211294,7544.68635,34710763.0,34710872.0
2b,mixed,coh,ns_s_bwop,mclb_hops_4_6,0_24,7886.231825,9074.208396,36221293.0,36221415.0
2b,mixed,coh,ns_s_bwop,mclb_hops_4_6,0_25,10025.273234,12464.281819,37729768.0,37729879.0
2b,mixed,coh,ns_s_bwop,mclb_hops_4_6,0_26
2b,mixed,coh,ns_s_bwop,mclb_hops_4_6,0_27
2b,mixed,coh,ns_l_latop,mclb_hops_4_6,0_1,6196.790752,6044.482002,15081437.0,15081487.0
2b,mixed,coh,ns_l_latop,mclb_hops_4_6,0_11,6376.541356,6229.649681,16591074.0,16591119.0
2b,mixed,coh,ns_l_latop,mclb_hops_4_6,0_12,6582.548239,6447.304238,18103821.0,18103882.0
2b,mixed,coh,ns_l_latop,mclb_hops_4_6,0_13,6823.037315,6708.226973,19614907.0,19614965.0
2b,mixed,coh,ns_l_latop,mclb_hops_4_6,0_14,7110.149642,7029.782256,21125650.0,21125710.0
2b,mixed,coh,ns_l_latop,mclb_hops_4_6,0_15,7457.716241,7433.696456,22635614.0,22635699.0
2b,mixed,coh,ns_l_latop,mclb_hops_4_6,0_16,7895.02123,7965.318425,24146877.0,24146961.0
2b,mixed,coh,ns_l_latop,mclb_hops_4_6,0_17,8480.45021,8715.784717,25656838.0,25656923.0
2b,mixed,coh,ns_l_latop,mclb_hops_4_6,0_18,9295.930807,9821.542715,27165117.0,27165223.0
2b,mixed,coh,ns_l_latop,mclb_hops_4_6,0_19,10642.050887,11773.502122,28674959.0,28675091.0
