sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,packets_received::total,packets_injected::total
2b,same,mem,ns_m_bwop,mclb_hops_4_6,0_18,129942011.70493,20573736.0,20574034.0
2b,same,mem,ns_m_bwop,mclb_hops_4_6,0_19,138553522.984164,21187833.0,21188128.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_2
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_21
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_22,160448246.17672,25570687.0,25571018.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_23,165436737.89309,26172561.0,26172901.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_24,1441036.418136,227457.0,227802.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_01,6228.76682,1509215.0,1509220.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_02,6420.199463,3018919.0,3018926.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_03,6633.816927,4525633.0,4525646.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_04,6876.786142,6032715.0,6032735.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_05,7160.305288,7539489.0,7539512.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_06,7498.098894,9044959.0,9044986.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_07,7903.562394,10554088.0,10554126.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_08,8405.630182,12063989.0,12064039.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_09,9053.503405,13574233.0,13574301.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_1,9948.421543,15081382.0,15081484.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_11,11269.275628,16591041.0,16591117.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_12,13684.108313,18103748.0,18103880.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_13,961149.084628,19602551.0,19602741.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_14,21499630.282166,20569771.0,20570032.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_15,43902131.739861,21300834.0,21301146.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_16,69623821.506762,21975268.0,21975591.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_17,94342500.056944,22593072.0,22593412.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_18,114296980.903521,23203332.0,23203665.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_19,130372616.399148,23794414.0,23794733.0
2b,same,mem,ns_m_scop,mclb_hops_4_6,0_2
2b,same,mem,ns_m_scop,mclb_hops_4_6,0_21
2b,same,mem,ns_m_scop,mclb_hops_4_6,0_22,134739222.279051,23302298.0,23302609.0
2b,same,mem,ns_m_scop,mclb_hops_4_6,0_23,133809537.396184,23880590.0,23880885.0
2b,same,mem,ns_m_scop,mclb_hops_4_6,0_24,26746055.99508,4674058.0,4674353.0
2b,same,mem,ns_m_scop,mclb_hops_4_6,0_01,6395.292175,1509215.0,1509220.0
2b,same,mem,ns_m_scop,mclb_hops_4_6,0_02,6620.590243,3018918.0,3018926.0
2b,same,mem,ns_m_scop,mclb_hops_4_6,0_03,6880.402929,4525635.0,4525646.0
2b,same,mem,ns_m_scop,mclb_hops_4_6,0_04,7188.607473,6032714.0,6032735.0
