sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,packets_received::total,packets_injected::total
2b,mixed,mem,lpbt_m_latop,naive_hops_4_6,0_07,10368.319287,5397306.0,5397324.0
2b,mixed,mem,lpbt_m_latop,naive_hops_4_6,0_08,10612.115112,6170147.0,6170176.0
2b,mixed,mem,lpbt_m_latop,naive_hops_4_6,0_09,10890.237945,6942441.0,6942469.0
2b,mixed,mem,lpbt_m_latop,naive_hops_4_6,0_1,11210.569638,7712838.0,7712878.0
2b,mixed,mem,lpbt_m_latop,naive_hops_4_6,0_11,11583.435216,8483343.0,8483383.0
2b,mixed,mem,lpbt_m_latop,naive_hops_4_6,0_12,12040.690749,9256188.0,9256228.0
2b,mixed,mem,lpbt_m_latop,naive_hops_4_6,0_13,12630.219596,10028279.0,10028309.0
2b,mixed,mem,lpbt_m_latop,naive_hops_4_6,0_14,13426.611938,10800469.0,10800537.0
2b,mixed,mem,lpbt_m_latop,naive_hops_4_6,0_15,14633.104443,11573184.0,11573261.0
2b,mixed,mem,lpbt_m_latop,naive_hops_4_6,0_16,18252.72085,12344769.0,12344864.0
2b,mixed,mem,lpbt_m_latop,naive_hops_4_6,0_17,4458733.061123,13053633.0,13053762.0
2b,mixed,mem,lpbt_m_latop,naive_hops_4_6,0_18,13417839.61111,13648188.0,13648344.0
2b,mixed,mem,lpbt_m_latop,naive_hops_4_6,0_19,21527189.295718,14226745.0,14226908.0
2b,mixed,mem,lpbt_m_latop,naive_hops_4_6,0_2,35820962.392747,14682578.0,14682781.0
2b,mixed,mem,lpbt_m_latop,naive_hops_4_6,0_21,50094350.076545,15074507.0,15074738.0
2b,mixed,mem,lpbt_m_latop,naive_hops_4_6,0_22,65403843.773475,15473335.0,15473592.0
2b,mixed,mem,lpbt_m_latop,naive_hops_4_6,0_23,83896731.114485,15757273.0,15757535.0
2b,mixed,mem,lpbt_m_latop,naive_hops_4_6,0_24,102713270.731559,15999219.0,15999526.0
2b,mixed,mem,lpbt_m_latop,naive_hops_4_6,0_25,123442825.162559,16201889.0,16202176.0
2b,mixed,mem,lpbt_m_latop,naive_hops_4_6,0_26,142704735.986957,16392870.0,16393175.0
2b,mixed,mem,lpbt_m_latop,naive_hops_4_6,0_27,115675075.247977,11828820.0,11829121.0
2b,mixed,mem,lpbt_m_latop,naive_hops_4_6,0_28,9822822.051659,877489.0,877790.0
2b,mixed,mem,dbl_bfly_x,naive_hops_4_6,0_01,9257.907984,772021.0,772027.0
2b,mixed,mem,dbl_bfly_x,naive_hops_4_6,0_02,9393.244036,1543763.0,1543771.0
2b,mixed,mem,dbl_bfly_x,naive_hops_4_6,0_03,9546.287361,2313730.0,2313739.0
2b,mixed,mem,dbl_bfly_x,naive_hops_4_6,0_04,9713.667875,3084173.0,3084184.0
2b,mixed,mem,dbl_bfly_x,naive_hops_4_6,0_05,9897.179648,3854314.0,3854327.0
2b,mixed,mem,dbl_bfly_x,naive_hops_4_6,0_06,10094.828368,4625446.0,4625470.0
2b,mixed,mem,dbl_bfly_x,naive_hops_4_6,0_07,10312.981005,5397306.0,5397324.0
2b,mixed,mem,dbl_bfly_x,naive_hops_4_6,0_08,10550.315244,6170146.0,6170176.0
2b,mixed,mem,dbl_bfly_x,naive_hops_4_6,0_09,10815.043798,6942440.0,6942470.0
2b,mixed,mem,dbl_bfly_x,naive_hops_4_6,0_1,11110.707694,7712840.0,7712878.0
2b,mixed,mem,dbl_bfly_x,naive_hops_4_6,0_11,11443.95965,8483341.0,8483383.0
2b,mixed,mem,dbl_bfly_x,naive_hops_4_6,0_12,11828.560061,9256190.0,9256228.0
2b,mixed,mem,dbl_bfly_x,naive_hops_4_6,0_13,12272.624069,10028280.0,10028309.0
2b,mixed,mem,dbl_bfly_x,naive_hops_4_6,0_14,12796.363623,10800475.0,10800537.0
2b,mixed,mem,dbl_bfly_x,naive_hops_4_6,0_15,13428.184225,11573182.0,11573261.0
2b,mixed,mem,dbl_bfly_x,naive_hops_4_6,0_16,14209.806565,12344839.0,12344909.0
2b,mixed,mem,dbl_bfly_x,naive_hops_4_6,0_17,15223.55691,13118015.0,13118101.0
2b,mixed,mem,dbl_bfly_x,naive_hops_4_6,0_18,16585.39232,13888305.0,13888426.0
2b,mixed,mem,dbl_bfly_x,naive_hops_4_6,0_19,18577.04545,14660857.0,14660958.0
2b,mixed,mem,dbl_bfly_x,naive_hops_4_6,0_2,22090.720456,15432321.0,15432468.0
2b,mixed,mem,dbl_bfly_x,naive_hops_4_6,0_21,212764.579552,16201219.0,16201419.0
2b,mixed,mem,dbl_bfly_x,naive_hops_4_6,0_22,10699206.118723,16778510.0,16778766.0
2b,mixed,mem,dbl_bfly_x,naive_hops_4_6,0_23,26799894.925649,17221864.0,17222120.0
2b,mixed,mem,dbl_bfly_x,naive_hops_4_6,0_24,45873188.313286,17572566.0,17572840.0
2b,mixed,mem,dbl_bfly_x,naive_hops_4_6,0_25,64577759.568811,17883038.0,17883284.0
2b,mixed,mem,dbl_bfly_x,naive_hops_4_6,0_26,81097268.930926,18211054.0,18211297.0
2b,mixed,mem,dbl_bfly_x,naive_hops_4_6,0_27,74514119.085327,14504983.0,14505289.0
2b,mixed,mem,dbl_bfly_x,naive_hops_4_6,0_28,17726056.148428,3060507.0,3060839.0
2b,mixed,mem,lpbt_s_latop,naive_hops_4_6,0_01,8530.847323,772022.0,772027.0
2b,mixed,mem,lpbt_s_latop,naive_hops_4_6,0_02,8720.905391,1543762.0,1543771.0
2b,mixed,mem,lpbt_s_latop,naive_hops_4_6,0_03,8928.211859,2313731.0,2313739.0
2b,mixed,mem,lpbt_s_latop,naive_hops_4_6,0_04,9153.45268,3084173.0,3084184.0
2b,mixed,mem,lpbt_s_latop,naive_hops_4_6,0_05,9406.781402,3854311.0,3854327.0
2b,mixed,mem,lpbt_s_latop,naive_hops_4_6,0_06,9688.368658,4625449.0,4625470.0
2b,mixed,mem,lpbt_s_latop,naive_hops_4_6,0_07,10021.033175,5397304.0,5397324.0
2b,mixed,mem,lpbt_s_latop,naive_hops_4_6,0_08,10414.483832,6170148.0,6170176.0
2b,mixed,mem,lpbt_s_latop,naive_hops_4_6,0_09,10916.039535,6942444.0,6942467.0
2b,mixed,mem,lpbt_s_latop,naive_hops_4_6,0_1,11589.943539,7712837.0,7712878.0
2b,mixed,mem,lpbt_s_latop,naive_hops_4_6,0_11,12690.819721,8483341.0,8483383.0
2b,mixed,mem,lpbt_s_latop,naive_hops_4_6,0_12,15398.216756,9256185.0,9256228.0
2b,mixed,mem,lpbt_s_latop,naive_hops_4_6,0_13,4396069.095774,9977711.0,9977801.0
2b,mixed,mem,lpbt_s_latop,naive_hops_4_6,0_14,16252470.058193,10555451.0,10555582.0
