sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,average_flit_latency,packets_received::total,packets_injected::total
2b,mixed,mem,ns_s_bwop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_13,299468769.395218,352075828.213157,20204787.0,20205812.0
2b,mixed,mem,ns_s_bwop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_14
2b,mixed,mem,ns_s_scop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_01,8724.719686,8569.11675,2745407.0,2745415.0
2b,mixed,mem,ns_s_scop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_02,9056.672764,8949.106344,5489427.0,5489453.0
2b,mixed,mem,ns_s_scop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_03,9473.47764,9437.64778,8235749.0,8235795.0
2b,mixed,mem,ns_s_scop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_04,10044.337431,10128.943651,10980113.0,10980147.0
2b,mixed,mem,ns_s_scop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_05,10927.213701,11255.135512,13724719.0,13724779.0
2b,mixed,mem,ns_s_scop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_06,12965.730777,14059.801262,16742676.0,16742762.0
2b,mixed,mem,ns_s_scop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_07,17062.515133,19803.921046,19213460.0,19213607.0
2b,mixed,mem,ns_s_scop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_08,34908.343018,42799.217617,21961453.0,21961753.0
2b,mixed,mem,ns_s_scop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_09,60540219.801972,105828816.854568,22421116.0,22421725.0
2b,mixed,mem,ns_s_scop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_1,106467494.821756,158332579.213261,22386740.0,22387617.0
2b,mixed,mem,ns_s_scop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_11,172726353.384072,226050941.459017,23003783.0,23004720.0
2b,mixed,mem,ns_s_scop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_12,186865927.915365,241558923.187312,22165327.0,22166139.0
2b,mixed,mem,ns_s_scop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_13,229417996.108136,291692544.529682,23706635.0,23707637.0
2b,mixed,mem,ns_s_scop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_14
2b,mixed,mem,ns_s_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_01,8878.193106,8737.84069,2745407.0,2745415.0
2b,mixed,mem,ns_s_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_02,9304.863731,9236.540373,5489428.0,5489453.0
2b,mixed,mem,ns_s_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_03,9895.852958,9948.152174,8235750.0,8235795.0
2b,mixed,mem,ns_s_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_04,10866.846732,11179.093054,10980106.0,10980147.0
2b,mixed,mem,ns_s_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_05,12962.018511,13994.177407,13724699.0,13724779.0
2b,mixed,mem,ns_s_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_06,21875.617669,25441.026331,16742595.0,16742762.0
2b,mixed,mem,ns_s_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_07,9790521.142223,15879262.980168,18652769.0,18653167.0
