sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,packets_received::total,packets_injected::total
2b,mixed,coh,ns_m_latop,naive_hops_3_4,0_23,22661.530845,17746683.0,17746795.0
2b,mixed,coh,ns_m_latop,naive_hops_3_4,0_24,136706.52642,18516919.0,18517052.0
2b,mixed,coh,ns_m_latop,naive_hops_3_4,0_25,8489058.863719,19132227.0,19132356.0
2b,mixed,coh,ns_m_latop,naive_hops_3_4,0_26,26783589.800617,19538613.0,19538737.0
2b,mixed,coh,ns_m_latop,naive_hops_3_4,0_27,45428790.070758,19894893.0,19895038.0
2b,mixed,coh,ns_m_latop,naive_hops_3_4,0_28,62630723.288099,20245006.0,20245138.0
2b,mixed,coh,ns_m_latop,naive_hops_3_4,0_29,77518115.460823,20595848.0,20595980.0
2b,mixed,coh,ns_m_latop,naive_hops_3_4,0_3,90914444.257944,20949401.0,20949532.0
2b,mixed,coh,ns_m_latop,naive_hops_3_4,0_31,102707534.724091,21301845.0,21302002.0
2b,mixed,coh,ns_m_latop,naive_hops_3_4,0_32,113328213.99211,21647195.0,21647337.0
2b,mixed,coh,ns_m_latop,naive_hops_3_4,0_33,122646585.650378,22000708.0,22000863.0
2b,mixed,coh,ns_m_latop,naive_hops_3_4,0_34
2b,mixed,coh,kite_medium,naive_hops_3_4,0_01,8940.916606,772022.0,772027.0
2b,mixed,coh,kite_medium,naive_hops_3_4,0_02,9057.70883,1543763.0,1543771.0
2b,mixed,coh,kite_medium,naive_hops_3_4,0_03,9184.313278,2313729.0,2313739.0
2b,mixed,coh,kite_medium,naive_hops_3_4,0_04,9315.135272,3084170.0,3084184.0
2b,mixed,coh,kite_medium,naive_hops_3_4,0_05,9453.03459,3854311.0,3854327.0
2b,mixed,coh,kite_medium,naive_hops_3_4,0_06,9600.750963,4625449.0,4625470.0
2b,mixed,coh,kite_medium,naive_hops_3_4,0_07,9762.087221,5397306.0,5397324.0
2b,mixed,coh,kite_medium,naive_hops_3_4,0_08,9933.258704,6170154.0,6170176.0
2b,mixed,coh,kite_medium,naive_hops_3_4,0_09,10118.568962,6942442.0,6942469.0
2b,mixed,coh,kite_medium,naive_hops_3_4,0_1,10323.030661,7712842.0,7712877.0
2b,mixed,coh,kite_medium,naive_hops_3_4,0_11,10547.70645,8483346.0,8483381.0
2b,mixed,coh,kite_medium,naive_hops_3_4,0_12,10799.509309,9256196.0,9256228.0
2b,mixed,coh,kite_medium,naive_hops_3_4,0_13,11082.496936,10028279.0,10028309.0
2b,mixed,coh,kite_medium,naive_hops_3_4,0_14,11406.202155,10800479.0,10800536.0
2b,mixed,coh,kite_medium,naive_hops_3_4,0_15,11777.393583,11573187.0,11573257.0
2b,mixed,coh,kite_medium,naive_hops_3_4,0_16,12214.444234,12344847.0,12344909.0
2b,mixed,coh,kite_medium,naive_hops_3_4,0_17,12742.037008,13118024.0,13118097.0
2b,mixed,coh,kite_medium,naive_hops_3_4,0_18,13401.965921,13888336.0,13888419.0
2b,mixed,coh,kite_medium,naive_hops_3_4,0_19,14260.46741,14660880.0,14660953.0
2b,mixed,coh,kite_medium,naive_hops_3_4,0_2,15467.771617,15432458.0,15432551.0
2b,mixed,coh,kite_medium,naive_hops_3_4,0_21,17398.153243,16204043.0,16204151.0
2b,mixed,coh,kite_medium,naive_hops_3_4,0_22,21323.655091,16976479.0,16976596.0
2b,mixed,coh,kite_medium,naive_hops_3_4,0_23,57088.353859,17746233.0,17746366.0
2b,mixed,coh,kite_medium,naive_hops_3_4,0_24,6671635.26596,18397669.0,18397801.0
2b,mixed,coh,kite_medium,naive_hops_3_4,0_25,22772577.252779,18854956.0,18855092.0
2b,mixed,coh,kite_medium,naive_hops_3_4,0_26,41580942.705893,19230605.0,19230738.0
2b,mixed,coh,kite_medium,naive_hops_3_4,0_27,59345942.136511,19581853.0,19581993.0
2b,mixed,coh,kite_medium,naive_hops_3_4,0_28,75299773.655001,19931478.0,19931623.0
2b,mixed,coh,kite_medium,naive_hops_3_4,0_29,89128334.734717,20286374.0,20286526.0
2b,mixed,coh,kite_medium,naive_hops_3_4,0_3,101574575.130947,20636977.0,20637120.0
2b,mixed,coh,kite_medium,naive_hops_3_4,0_31,112258548.642676,20994497.0,20994646.0
2b,mixed,coh,kite_medium,naive_hops_3_4,0_32,121976433.65238,21343587.0,21343725.0
2b,mixed,coh,kite_medium,naive_hops_3_4,0_33
2b,mixed,coh,kite_large,naive_hops_3_4,0_01,8507.598472,772021.0,772027.0
2b,mixed,coh,kite_large,naive_hops_3_4,0_02,8612.668938,1543766.0,1543771.0
2b,mixed,coh,kite_large,naive_hops_3_4,0_03,8729.788987,2313730.0,2313739.0
2b,mixed,coh,kite_large,naive_hops_3_4,0_04,8855.683801,3084174.0,3084184.0
2b,mixed,coh,kite_large,naive_hops_3_4,0_05,8992.122293,3854315.0,3854327.0
2b,mixed,coh,kite_large,naive_hops_3_4,0_06,9138.752977,4625451.0,4625470.0
2b,mixed,coh,kite_large,naive_hops_3_4,0_07,9303.558552,5397305.0,5397324.0
2b,mixed,coh,kite_large,naive_hops_3_4,0_08,9479.740017,6170153.0,6170176.0
2b,mixed,coh,kite_large,naive_hops_3_4,0_09,9671.364252,6942444.0,6942469.0
2b,mixed,coh,kite_large,naive_hops_3_4,0_1,9881.24346,7712842.0,7712878.0
2b,mixed,coh,kite_large,naive_hops_3_4,0_11,10118.476633,8483350.0,8483381.0
2b,mixed,coh,kite_large,naive_hops_3_4,0_12,10381.314318,9256196.0,9256227.0
2b,mixed,coh,kite_large,naive_hops_3_4,0_13,10676.454635,10028284.0,10028309.0
2b,mixed,coh,kite_large,naive_hops_3_4,0_14,11017.052471,10800485.0,10800536.0
2b,mixed,coh,kite_large,naive_hops_3_4,0_15,11407.009976,11573193.0,11573259.0
2b,mixed,coh,kite_large,naive_hops_3_4,0_16,11859.881982,12344860.0,12344907.0
2b,mixed,coh,kite_large,naive_hops_3_4,0_17,12411.765392,13118030.0,13118096.0
2b,mixed,coh,kite_large,naive_hops_3_4,0_18,13083.797641,13888331.0,13888421.0
2b,mixed,coh,kite_large,naive_hops_3_4,0_19,13990.972693,14660871.0,14660953.0
2b,mixed,coh,kite_large,naive_hops_3_4,0_2,15236.861625,15432459.0,15432542.0
2b,mixed,coh,kite_large,naive_hops_3_4,0_21,17319.935856,16204027.0,16204135.0
2b,mixed,coh,kite_large,naive_hops_3_4,0_22,22890.040834,16976438.0,16976563.0
2b,mixed,coh,kite_large,naive_hops_3_4,0_23,1707164.908785,17718224.0,17718359.0
2b,mixed,coh,kite_large,naive_hops_3_4,0_24,9195146.044758,18347168.0,18347293.0
2b,mixed,coh,kite_large,naive_hops_3_4,0_25,23126834.630194,18837053.0,18837193.0
2b,mixed,coh,kite_large,naive_hops_3_4,0_26,41347616.622936,19217551.0,19217691.0
2b,mixed,coh,kite_large,naive_hops_3_4,0_27,58471359.8827,19584066.0,19584206.0
2b,mixed,coh,kite_large,naive_hops_3_4,0_28,74474602.024521,19929860.0,19930016.0
2b,mixed,coh,kite_large,naive_hops_3_4,0_29,88268502.741409,20285559.0,20285703.0
2b,mixed,coh,kite_large,naive_hops_3_4,0_3,100614588.986588,20638127.0,20638251.0
2b,mixed,coh,kite_large,naive_hops_3_4,0_31,111771083.175364,20984985.0,20985140.0
2b,mixed,coh,kite_large,naive_hops_3_4,0_32,121553080.034478,21339973.0,21340127.0
2b,mixed,coh,kite_large,naive_hops_3_4,0_33,129989780.216729,21689151.0,21689324.0
2b,mixed,coh,kite_large,naive_hops_3_4,0_34
2b,mixed,coh,20r_4p_25ll_runsol_scbw,naive_hops_3_4,0_01,7258.975231,772022.0,772027.0
2b,mixed,coh,20r_4p_25ll_runsol_scbw,naive_hops_3_4,0_02,7371.669271,1543766.0,1543771.0
2b,mixed,coh,20r_4p_25ll_runsol_scbw,naive_hops_3_4,0_03,7489.844688,2313731.0,2313739.0
2b,mixed,coh,20r_4p_25ll_runsol_scbw,naive_hops_3_4,0_04,7611.734149,3084175.0,3084184.0
2b,mixed,coh,20r_4p_25ll_runsol_scbw,naive_hops_3_4,0_05,7741.149388,3854316.0,3854327.0
2b,mixed,coh,20r_4p_25ll_runsol_scbw,naive_hops_3_4,0_06,7874.771183,4625453.0,4625470.0
2b,mixed,coh,20r_4p_25ll_runsol_scbw,naive_hops_3_4,0_07,8021.223431,5397308.0,5397324.0
2b,mixed,coh,20r_4p_25ll_runsol_scbw,naive_hops_3_4,0_08,8172.958052,6170160.0,6170176.0
2b,mixed,coh,20r_4p_25ll_runsol_scbw,naive_hops_3_4,0_09,8334.567134,6942445.0,6942468.0
2b,mixed,coh,20r_4p_25ll_runsol_scbw,naive_hops_3_4,0_1,8510.408838,7712847.0,7712878.0
2b,mixed,coh,20r_4p_25ll_runsol_scbw,naive_hops_3_4,0_11,8702.927343,8483357.0,8483382.0
2b,mixed,coh,20r_4p_25ll_runsol_scbw,naive_hops_3_4,0_12,8915.924442,9256201.0,9256228.0
2b,mixed,coh,20r_4p_25ll_runsol_scbw,naive_hops_3_4,0_13,9144.840562,10028290.0,10028309.0
2b,mixed,coh,20r_4p_25ll_runsol_scbw,naive_hops_3_4,0_14,9402.553756,10800488.0,10800537.0
2b,mixed,coh,20r_4p_25ll_runsol_scbw,naive_hops_3_4,0_15,9697.533497,11573204.0,11573260.0
2b,mixed,coh,20r_4p_25ll_runsol_scbw,naive_hops_3_4,0_16,10025.557813,12344864.0,12344909.0
2b,mixed,coh,20r_4p_25ll_runsol_scbw,naive_hops_3_4,0_17,10416.642213,13118039.0,13118099.0
2b,mixed,coh,20r_4p_25ll_runsol_scbw,naive_hops_3_4,0_18,10860.777671,13888355.0,13888421.0
