sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,average_flit_latency,packets_received::total,packets_injected::total
2b,same,mem,ns_m_scop,mclb_hops_4_6,0_09,3741.770333,3626.056173,13574278.0,13574306.0
2b,same,mem,ns_m_scop,mclb_hops_4_6,0_1,3852.189643,3738.89309,15081452.0,15081488.0
2b,same,mem,ns_m_scop,mclb_hops_4_6,0_11,3975.984857,3867.675681,16591092.0,16591119.0
2b,same,mem,ns_m_scop,mclb_hops_4_6,0_12,4117.281852,4018.269654,18103841.0,18103882.0
2b,same,mem,ns_m_scop,mclb_hops_4_6,0_13,4278.04074,4193.721164,19614922.0,19614965.0
2b,same,mem,ns_m_scop,mclb_hops_4_6,0_14,4465.827098,4403.842682,21125669.0,21125710.0
2b,same,mem,ns_m_scop,mclb_hops_4_6,0_15,4687.209047,4660.012786,22635653.0,22635704.0
2b,same,mem,ns_m_scop,mclb_hops_4_6,0_16,4953.826915,4979.350107,24146902.0,24146967.0
2b,same,mem,ns_m_scop,mclb_hops_4_6,0_17,5278.952939,5383.672929,25656870.0,25656924.0
2b,same,mem,ns_m_scop,mclb_hops_4_6,0_18,5700.126909,5931.666144,27165165.0,27165230.0
2b,same,mem,ns_m_scop,mclb_hops_4_6,0_19,6272.591964,6714.749464,28675043.0,28675120.0
2b,same,mem,ns_m_scop,mclb_hops_4_6,0_2,7203.972892,8076.006844,30184264.0,30184345.0
2b,same,mem,ns_m_scop,mclb_hops_4_6,0_21,11099.321899,14353.876105,31694306.0,31694420.0
2b,same,mem,ns_m_scop,mclb_hops_4_6,0_22,2666451.248843,4448066.855052,33112196.0,33112331.0
2b,same,mem,ns_m_scop,mclb_hops_4_6,0_23,10424150.111337,17509816.23618,34302645.0,34302806.0
2b,same,mem,ns_m_scop,mclb_hops_4_6,0_24,21827911.640321,37028538.470278,35291467.0,35291635.0
2b,same,mem,ns_m_scop,mclb_hops_4_6,0_25,35833670.665398,61557033.341982,36112897.0,36113075.0
2b,same,mem,ns_m_scop,mclb_hops_4_6,0_26,51927882.879014,90551549.273784,36797133.0,36797297.0
2b,same,mem,ns_m_scop,mclb_hops_4_6,0_27,67025318.196215,118655836.798908,37456521.0,37456713.0
2b,same,mem,ns_m_scop,mclb_hops_4_6,0_28,81407887.423899,146338715.835153,38092607.0,38092798.0
2b,same,mem,ns_m_scop,mclb_hops_4_6,0_29,94986726.96923,173443914.302497,38696837.0,38697027.0
2b,same,mem,ns_m_scop,mclb_hops_4_6,0_3,81485188.678493,151081163.012776,29879554.0,29879759.0
2b,same,mem,ns_m_scop,mclb_hops_4_6,0_31,16542317.326066,31132630.829444,5583129.0,5583315.0
2b,same,mem,ns_m_scop,mclb_hops_4_6,0_32,127115492.067348,242844831.733117,40532309.0,40532500.0
2b,same,mem,ns_m_scop,mclb_hops_4_6,0_33,135253829.277798,262250446.031713,41135777.0,41135986.0
2b,same,mem,ns_m_scop,mclb_hops_4_6,0_34
2b,same,mem,ns_m_scop,mclb_hops_4_6,0_35
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_01,3077.164468,2981.067734,1509220.0,1509220.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_02,3125.694912,3026.034377,3018925.0,3018926.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_03,3177.626654,3073.975764,4525638.0,4525646.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_04,3232.645546,3125.091546,6032722.0,6032735.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_05,3291.417881,3180.448126,7539503.0,7539512.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_06,3354.924245,3240.255566,9044975.0,9044987.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_07,3423.228629,3305.464443,10554111.0,10554127.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_08,3495.40534,3375.18487,12064025.0,12064044.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_09,3574.018387,3452.00356,13574280.0,13574306.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_1,3661.338605,3539.037594,15081457.0,15081486.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_11,3756.42694,3635.018744,16591097.0,16591119.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_12,3862.818283,3744.587814,18103842.0,18103882.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_13,3980.734098,3868.427125,19614925.0,19614964.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_14,4113.561252,4010.590329,21125676.0,21125711.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_15,4263.244368,4174.808635,22635656.0,22635705.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_16,4435.444976,4368.950236,24146917.0,24146968.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_17,4636.027863,4601.769656,25656878.0,25656925.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_18,4872.955038,4885.811339,27165170.0,27165231.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_19,5156.02526,5237.197875,28675059.0,28675123.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_2,5508.472519,5692.315432,30184280.0,30184355.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_21,5968.515644,6312.510041,31694423.0,31694508.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_22,6618.272953,7235.63212,33203174.0,33203259.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_23,7716.252936,8893.273959,34710750.0,34710862.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_24,328585.240084,543633.073711,36210352.0,36210500.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_25,2922415.44529,4876362.753537,37615336.0,37615467.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_26,9590741.02937,16091615.79081,38837594.0,38837728.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_27,21991717.273403,37252433.477484,39780425.0,39780581.0
