sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,average_flit_latency,packets_received::total,packets_injected::total
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,20dirs,0_32,43281550.990572,74367767.564511,23096433.0,23096646.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,20dirs,0_33,58035579.211412,100945442.979785,23426605.0,23426838.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,20dirs,0_34,71676312.957277,126210790.509455,23745892.0,23746143.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,80dirs,0_01,8746.796152,8609.470928,755112.0,755113.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,80dirs,0_02,8812.43139,8668.674419,1509781.0,1509788.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,80dirs,0_03,8882.357741,8731.455411,2262961.0,2262975.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,80dirs,0_04,8952.497152,8792.721114,3015896.0,3015904.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,80dirs,0_05,9026.959106,8859.946275,3769074.0,3769090.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,80dirs,0_06,9103.512287,8928.695139,4522965.0,4522993.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,80dirs,0_07,9183.232038,9002.838681,5278124.0,5278140.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,80dirs,0_08,9266.87191,9081.518444,6033790.0,6033822.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,80dirs,0_09,9352.135741,9163.594844,6788907.0,6788934.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,80dirs,0_1,9444.232663,9255.107257,7542217.0,7542249.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,80dirs,0_11,9540.71918,9349.317571,8296271.0,8296305.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,80dirs,0_12,9644.429911,9455.443371,9051423.0,9051459.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,80dirs,0_13,9754.169857,9569.241709,9806373.0,9806428.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,80dirs,0_14,9872.827052,9695.238745,10561968.0,10562017.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,80dirs,0_15,10004.501058,9837.491503,11318022.0,11318081.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,80dirs,0_16,10142.125116,9990.396763,12072616.0,12072674.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,80dirs,0_17,10298.68209,10170.003392,12827630.0,12827692.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,80dirs,0_18,10466.476137,10365.56498,13581672.0,13581730.0
