bench,config,description,simTicks,numCycles,average_packet_latency,cumulativeCycles,maxCycles
canneal,kite_large_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,11395613000.0,22169143.0,6330.277545,680926702.0,22169143.0
canneal,mesh_noci_naive_hops,,12003251500.0,21764331.0,6245.851892,675941825.0,21764331.0
canneal,ns_s_latop_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,10827122500.0,21057149.0,5785.830171,656030030.0,21057149.0
canneal,ns_l_latop_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,10938703500.0,21261848.0,5960.184756,665861567.0,21261848.0
canneal,butter_donut_x_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,11143866500.0,21669496.0,6388.685658,682761788.0,21669496.0
canneal,ns_l_scop_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,10980980000.0,21343529.0,5999.497381,667540668.0,21343529.0
canneal,kite_medium_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,11058247500.0,21486351.0,6282.08235,674846215.0,21486351.0
canneal,kite_small_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,10850107500.0,21093012.0,5807.602176,656911596.0,21093012.0
canneal,ns_s_scop_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,10841333000.0,21076100.0,5801.590537,656506809.0,21076100.0
raytrace,ns_l_latop_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,2274605500.0,4549208.0,5300.472571,286617867.0,4549208.0
raytrace,ns_m_scop_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,2275860500.0,4551718.0,5512.78652,286776395.0,4551718.0
raytrace,ns_s_latop_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,2291162000.0,4582321.0,5202.775217,288703923.0,4582321.0
raytrace,mesh_noci_naive_hops,,2280680000.0,4561357.0,5784.348283,287383603.0,4561357.0
raytrace,butter_donut_x_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,2282091000.0,4564179.0,5608.718336,287561475.0,4564179.0
raytrace,dbl_bfly_x_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,2299484500.0,4598966.0,5825.141976,289753176.0,4598966.0
raytrace,ft_x_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,2280646500.0,4561290.0,5687.662804,287379513.0,4561290.0
raytrace,kite_large_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,2327206000.0,4654409.0,5539.949629,293245901.0,4654409.0
raytrace,kite_medium_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,2298019000.0,4596035.0,5627.87359,289568434.0,4596035.0
raytrace,kite_small_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,2316805000.0,4633607.0,5234.055741,291934786.0,4633607.0
raytrace,ns_l_scop_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,2275963000.0,4551923.0,5332.63489,286789154.0,4551923.0
raytrace,ns_m_latop_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,2315664000.0,4631325.0,5487.630103,291791536.0,4631325.0
raytrace,ns_s_scop_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,2290837500.0,4581672.0,5231.903386,288663144.0,4581672.0
ferret,ns_l_latop_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,2677954500.0,19394.0,5586.263295,12139258.0,5355905.0
ferret,ns_m_scop_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,2681433000.0,19534.0,5825.664836,12183364.0,5362862.0
ferret,ns_s_latop_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,2671825000.0,19130.0,5525.039829,12076040.0,5343646.0
ferret,mesh_noci_naive_hops,,2688089500.0,20173.0,6047.681533,12222268.0,5376175.0
ferret,butter_donut_x_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,2688315000.0,19746.0,5922.616124,12230440.0,5376626.0
ferret,dbl_bfly_x_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,2699473000.0,19904.0,6187.019362,12305575.0,5398942.0
ferret,ft_x_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,2685845000.0,19650.0,5978.772967,12223351.0,5371686.0
ferret,kite_large_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,2679476500.0,19929.0,5730.906862,12180994.0,5358949.0
ferret,kite_medium_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,2681730000.0,19456.0,5889.418818,12197593.0,5363456.0
ferret,kite_small_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,2671010500.0,19136.0,5504.251345,12084022.0,5342017.0
ferret,ns_l_scop_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,2676818500.0,19446.0,5584.542173,12130938.0,5353633.0
ferret,ns_m_latop_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,2678683500.0,19448.0,5781.590862,12149825.0,5357363.0
ferret,ns_s_scop_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,2670985000.0,19141.0,5503.465596,12083828.0,5341966.0
freqmine,ns_l_latop_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,4664464000.0,21854.0,5702.92868,10715060.0,9328928.0
freqmine,ns_m_scop_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,4675429500.0,22116.0,5936.078306,10755002.0,9350859.0
freqmine,ns_s_latop_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,4647035500.0,21628.0,5643.619914,10664854.0,9294071.0
freqmine,mesh_noci_naive_hops,,4683813500.0,22753.0,6202.569974,10789849.0,9367627.0
freqmine,butter_donut_x_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,4684231000.0,22222.0,6040.929796,10781833.0,9368462.0
freqmine,dbl_bfly_x_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,4709515500.0,22416.0,6281.557604,10852687.0,9419031.0
freqmine,ft_x_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,4692277500.0,22549.0,6102.644857,10804068.0,9384555.0
freqmine,kite_large_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,4665985000.0,22382.0,5774.964412,10736673.0,9331970.0
freqmine,kite_medium_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,4675794000.0,22136.0,6000.068357,10762933.0,9351588.0
freqmine,kite_small_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,4646041000.0,21697.0,5598.40267,10663167.0,9292082.0
freqmine,ns_l_scop_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,4658227500.0,21953.0,5666.683223,10705395.0,9316455.0
freqmine,ns_m_latop_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,4666812500.0,21895.0,5887.335237,10731893.0,9333625.0
freqmine,ns_s_scop_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,4645624000.0,21683.0,5597.320908,10661487.0,9291248.0
blackscholes,ns_l_latop_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,2174769000.0,4349535.0,5508.514248,278370290.0,4349535.0
blackscholes,ns_m_scop_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,2175065500.0,4350128.0,5703.935705,278408242.0,4350128.0
blackscholes,ns_s_latop_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,2174639500.0,4349276.0,5393.818822,278353714.0,4349276.0
blackscholes,mesh_noci_naive_hops,,2175668000.0,4351333.0,6082.892027,278485362.0,4351333.0
blackscholes,butter_donut_x_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,2175322500.0,4350642.0,5855.092221,278441138.0,4350642.0
blackscholes,dbl_bfly_x_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,2176075000.0,4352147.0,6056.6147,278537458.0,4352147.0
blackscholes,ft_x_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,2175341500.0,4350680.0,5874.810016,278443570.0,4350680.0
blackscholes,kite_large_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,2175441000.0,4350879.0,5799.74817,278456306.0,4350879.0
blackscholes,kite_medium_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,2175221000.0,4350439.0,5764.208247,278428146.0,4350439.0
blackscholes,kite_small_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,2174686500.0,4349370.0,5411.270638,278359730.0,4349370.0
blackscholes,ns_l_scop_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,2174483000.0,4348963.0,5552.745295,278333682.0,4348963.0
blackscholes,ns_m_latop_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,2174948500.0,4349894.0,5657.678779,278393266.0,4349894.0
blackscholes,ns_s_scop_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,2174636500.0,4349270.0,5409.346441,278353330.0,4349270.0
dedup,ns_l_latop_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,3112805500.0,37608.0,5714.509655,18267159.0,6225606.0
dedup,ns_m_scop_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,3118983500.0,37867.0,5904.670297,18294644.0,6237962.0
dedup,ns_s_latop_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,3102713000.0,36460.0,5757.512753,18251831.0,6205421.0
dedup,mesh_noci_naive_hops,,3153734500.0,38726.0,6330.154246,18359766.0,6307464.0
dedup,butter_donut_x_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,3137534500.0,37877.0,6008.701408,18324169.0,6275064.0
dedup,dbl_bfly_x_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,3170584000.0,38438.0,6287.747924,18388683.0,6324363.0
dedup,ft_x_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,3137011000.0,38114.0,6116.830569,18331245.0,6274017.0
dedup,kite_large_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,3138813500.0,38032.0,5953.965625,18301207.0,6277622.0
dedup,kite_medium_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,3133188500.0,37992.0,6032.756959,18315151.0,6266372.0
dedup,kite_small_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,3103477500.0,36465.0,5706.270818,18251179.0,6206950.0
dedup,ns_s_scop_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,3104439500.0,36467.0,5704.405166,18249225.0,6208874.0
dedup,ns_l_scop_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,3113545000.0,37673.0,5716.939235,18268560.0,6227085.0
dedup,ns_m_latop_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,3121951500.0,37788.0,5968.49727,18297537.0,6243898.0
x264,ns_s_latop_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,3009228759000.0,7903510.0,6696.654316,504669813.0,13278358.0
x264,ft_x_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,3260697655500.0,8871804.0,6955.226762,556346048.0,14160516.0
x264,ns_m_scop_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,2979940802500.0,7987086.0,6994.175595,507529423.0,13177525.0
x264,ns_l_latop_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,3188994367500.0,8454394.0,6839.56565,538929284.0,13803570.0
x264,butter_donut_x_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,3208181866000.0,8608971.0,6985.90824,546274196.0,13783180.0
x264,dbl_bfly_x_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,3014277638500.0,8129937.0,7266.300048,516407185.0,13462822.0
x264,mesh_noci_naive_hops,,3070833939000.0,8439658.0,7241.670223,525942499.0,13843304.0
x264,kite_medium_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,2987010631500.0,7990160.0,7077.992067,510456095.0,13396714.0
x264,kite_large_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,3381888735000.0,9057542.0,6827.437519,574466985.0,14577053.0
x264,kite_small_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,3177884272500.0,8386718.0,6652.640077,533244536.0,13771145.0
x264,ns_l_scop_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,3327353355500.0,8862674.0,6785.934184,561956697.0,14157879.0
x264,ns_m_latop_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,3176875737000.0,8430799.0,6925.316422,539617275.0,13842170.0
x264,ns_s_scop_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,3213231980000.0,8475021.0,6587.048465,538658588.0,13735954.0
