bench,config,description,simTicks,numCycles,average_packet_latency,cumulativeCycles,maxCycles
fluidanimate,ns_l_bwop_noci_cload_picky_hops,,32624056500.0,47184655.0,9770.614593,3148876795.0,65248109.0
fluidanimate,ns_l_latop_noci_cload_picky_hops,,32658799500.0,48820419.0,9735.819706,3237993975.0,65317595.0
fluidanimate,ns_m_bwop_noci_cload_picky_hops,,32847868000.0,49299141.0,10096.108854,3289221648.0,65693424.0
fluidanimate,ns_m_latop_noci_cload_picky_hops,,32930646000.0,49419845.0,10536.729769,3237833510.0,65816098.0
fluidanimate,ns_s_bwop_noci_cload_picky_hops,,33182618000.0,50135386.0,9746.4402,3247237026.0,66365232.0
fluidanimate,ns_s_latop_noci_cload_picky_hops,,33368269500.0,50374865.0,9726.658129,3334161638.0,66710135.0
fluidanimate,kite_medium_noci_cload_picky_hops,,33020489500.0,48083924.0,10849.741395,3334105185.0,65832170.0
fluidanimate,kite_small_noci_cload_picky_hops,,38556305500.0,51387895.0,9778.539279,3811586702.0,77084180.0
fluidanimate,cmesh_x_noci_cload_picky_hops,,32550555500.0,45611561.0,10565.45446,3234276230.0,65101107.0
fluidanimate,mesh_noci_cload_picky_hops,,32899800000.0,49224661.0,13088.622829,3232623749.0,65746949.0
fluidanimate,ft_x_noci_cload_picky_hops,,33195810500.0,48529123.0,10935.268009,3360629474.0,65916334.0
fluidanimate,dbl_bfly_x_noci_cload_picky_hops,,32959158500.0,48498833.0,10786.046235,3295681808.0,65918313.0
fluidanimate,butter_donut_x_noci_cload_picky_hops,,32910982000.0,48082518.0,10413.087346,3276031992.0,65640469.0
fluidanimate,lpbt_20r_5p_15ll_power_runsol_noci_cload_picky_hops,,33156470500.0,49792689.0,10063.515538,3350412556.0,66312937.0
fluidanimate,lpbt_20r_5p_15ll_total_hops_runsol_noci_cload_picky_hops,,36252790000.0,51859720.0,10343.93246,3703390526.0,72459294.0
fluidanimate,lpbt_20r_5p_2ll_total_hops_runsol_noci_cload_picky_hops,,32212611500.0,46882531.0,10933.505226,3180254950.0,64374526.0
facesim,kite_large_noci_cload_picky_hops,,38197953500.0,51726684.0,10274.876794,3413467161.0,76395904.0
facesim,ns_l_bwop_noci_cload_picky_hops,,36200979000.0,30395131.0,9764.842452,3205980044.0,72401955.0
facesim,ns_l_latop_noci_cload_picky_hops,,36152562000.0,44368196.0,9748.723183,3108820357.0,72305121.0
facesim,ns_m_bwop_noci_cload_picky_hops,,37328847000.0,25432675.0,10276.437919,3101238298.0,74657691.0
facesim,ns_m_latop_noci_cload_picky_hops,,38458370500.0,32263384.0,10344.899178,3306376776.0,76916738.0
