bench,config,description,simTicks,numCycles,average_packet_latency,cumulativeCycles,maxCycles
vips,ns_l_latop_noci_cload_picky_hops,,19313422000.0,97059.0,10072.785977,61958113.0,6830185.0
vips,ns_l_bwop_noci_cload_picky_hops,,29081195000.0,125893.0,10172.99971,64382589.0,6922458.0
vips,kite_large_noci_cload_picky_hops,,37005547500.0,152020.0,10591.581026,66484256.0,7062999.0
vips,ns_s_latop_noci_cload_picky_hops,,32620545500.0,134954.0,9895.061528,62859577.0,6941691.0
vips,kite_medium_noci_cload_picky_hops,,20821597000.0,103161.0,11031.379341,63911189.0,6995150.0
vips,kite_small_noci_cload_picky_hops,,16676569500.0,87449.0,9914.959975,60940770.0,6784350.0
vips,cmesh_x_noci_cload_picky_hops,,25052118000.0,114688.0,10494.350285,63568238.0,6871694.0
vips,mesh_noci_cload_picky_hops,,21215781500.0,118597.0,13271.535051,65971011.0,7149394.0
vips,ft_x_noci_cload_picky_hops,,20099150000.0,101719.0,11103.876818,63850794.0,6923452.0
vips,dbl_bfly_x_noci_cload_picky_hops,,16533972500.0,89883.0,10918.210615,63309820.0,6922083.0
vips,butter_donut_x_noci_cload_picky_hops,,9370809500.0,67892.0,10540.734057,61322002.0,6771251.0
vips,lpbt_20r_5p_15ll_power_runsol_noci_cload_picky_hops,,8975417500.0,63563.0,10118.583042,60188653.0,6674747.0
vips,lpbt_20r_5p_15ll_total_hops_runsol_noci_cload_picky_hops,,32674586500.0,137167.0,10373.829833,64998794.0,6994893.0
vips,lpbt_20r_5p_2ll_total_hops_runsol_noci_cload_picky_hops,,45144782500.0,181558.0,11241.771432,69121707.0,7072175.0
swaptions,kite_large_noci_cload_picky_hops,,2664091500.0,619656.0,11486.67901,320375741.0,5328180.0
swaptions,ns_l_bwop_noci_cload_picky_hops,,2660017000.0,610886.0,11047.637454,319876859.0,5320031.0
swaptions,ns_l_latop_noci_cload_picky_hops,,2660177500.0,611115.0,11012.670537,319896236.0,5320352.0
swaptions,ns_m_bwop_noci_cload_picky_hops,,2665119000.0,621592.0,11594.46327,320501300.0,5330235.0
swaptions,ns_m_latop_noci_cload_picky_hops,,2664884000.0,621001.0,11618.224842,320473347.0,5329765.0
swaptions,ns_s_bwop_noci_cload_picky_hops,,2654803000.0,600134.0,10810.478292,319239517.0,5309603.0
swaptions,ns_s_latop_noci_cload_picky_hops,,2653128000.0,596723.0,10758.637471,319035095.0,5306253.0
swaptions,kite_medium_noci_cload_picky_hops,,2671197500.0,633927.0,11939.024714,321244736.0,5342392.0
swaptions,kite_small_noci_cload_picky_hops,,2655770000.0,601928.0,10856.582264,319357788.0,5311537.0
swaptions,cmesh_x_noci_cload_picky_hops,,2663692500.0,618835.0,11543.770946,320328092.0,5327382.0
swaptions,mesh_noci_cload_picky_hops,,2697846000.0,690303.0,14051.926798,324505826.0,5395689.0
swaptions,ft_x_noci_cload_picky_hops,,2672963000.0,637575.0,11982.942752,321460293.0,5345923.0
swaptions,dbl_bfly_x_noci_cload_picky_hops,,2675687500.0,642880.0,11827.784213,321792493.0,5351372.0
swaptions,butter_donut_x_noci_cload_picky_hops,,2668308500.0,627997.0,11525.875659,320891279.0,5336614.0
swaptions,lpbt_20r_5p_15ll_power_runsol_noci_cload_picky_hops,,2662943500.0,616414.0,11077.595828,320234059.0,5325884.0
swaptions,lpbt_20r_5p_15ll_total_hops_runsol_noci_cload_picky_hops,,2662183000.0,615299.0,11402.016799,320142980.0,5324363.0
swaptions,lpbt_20r_5p_2ll_total_hops_runsol_noci_cload_picky_hops,,2670544000.0,632765.0,11997.424315,321165565.0,5341085.0
fluidanimate,kite_large_noci_cload_picky_hops,,3087843000.0,6175683.0,10403.414565,324777234.0,6175683.0
fluidanimate,ns_l_bwop_noci_cload_picky_hops,,3081298500.0,6162594.0,10052.422839,323973926.0,6162594.0
fluidanimate,ns_l_latop_noci_cload_picky_hops,,3079855000.0,6159707.0,10005.839408,323134889.0,6159707.0
fluidanimate,ns_m_bwop_noci_cload_picky_hops,,3087670500.0,6175338.0,10622.859327,323671970.0,6175338.0
fluidanimate,ns_m_latop_noci_cload_picky_hops,,3092554500.0,6185106.0,10637.392152,324998790.0,6185106.0
fluidanimate,ns_s_bwop_noci_cload_picky_hops,,3073267000.0,6146531.0,9875.779735,325114919.0,6146531.0
fluidanimate,ns_s_latop_noci_cload_picky_hops,,3073187500.0,6146372.0,9837.407887,325113397.0,6146372.0
fluidanimate,kite_medium_noci_cload_picky_hops,,3097747000.0,6195491.0,10917.373595,325448476.0,6195491.0
fluidanimate,kite_small_noci_cload_picky_hops,,3075199000.0,6150395.0,9888.334299,325555274.0,6150395.0
fluidanimate,cmesh_x_noci_cload_picky_hops,,3079859500.0,6159716.0,10626.181946,325979055.0,6159716.0
fluidanimate,mesh_noci_cload_picky_hops,,3117898500.0,6235794.0,13294.287951,328114430.0,6235794.0
fluidanimate,ft_x_noci_cload_picky_hops,,3100343500.0,6200684.0,11025.737096,328165464.0,6200684.0
fluidanimate,dbl_bfly_x_noci_cload_picky_hops,,3096083500.0,6192164.0,10839.326677,327864810.0,6192164.0
fluidanimate,butter_donut_x_noci_cload_picky_hops,,3093621500.0,6187240.0,10480.397957,324842426.0,6187240.0
fluidanimate,lpbt_20r_5p_15ll_power_runsol_noci_cload_picky_hops,,3073163000.0,6146323.0,10117.704853,322175837.0,6146323.0
fluidanimate,lpbt_20r_5p_15ll_total_hops_runsol_noci_cload_picky_hops,,3079569000.0,6159135.0,10362.307328,326065740.0,6159135.0
fluidanimate,lpbt_20r_5p_2ll_total_hops_runsol_noci_cload_picky_hops,,3096154000.0,6192305.0,11015.651217,325278632.0,6192305.0
facesim,kite_large_noci_cload_picky_hops,,8264777000.0,43817.0,11060.20607,73451279.0,16529552.0
facesim,ns_l_bwop_noci_cload_picky_hops,,8156857000.0,42838.0,10445.99226,72321087.0,16313712.0
facesim,ns_l_latop_noci_cload_picky_hops,,8134568500.0,42575.0,10396.559777,72125428.0,16269135.0
facesim,ns_m_bwop_noci_cload_picky_hops,,8315078500.0,43477.0,11169.928699,74035419.0,16630155.0
facesim,ns_m_latop_noci_cload_picky_hops,,8285499500.0,43373.0,11121.227438,73687741.0,16570997.0
facesim,ns_s_bwop_noci_cload_picky_hops,,8140890000.0,42224.0,10351.262513,72075328.0,16281778.0
facesim,ns_s_latop_noci_cload_picky_hops,,8070236500.0,41908.0,10269.835191,71491215.0,16140471.0
facesim,kite_medium_noci_cload_picky_hops,,8371086000.0,44086.0,11531.476458,74673886.0,16742170.0
facesim,kite_small_noci_cload_picky_hops,,8131661000.0,42254.0,10284.562206,71991746.0,16263320.0
facesim,cmesh_x_noci_cload_picky_hops,,8307225000.0,43350.0,11263.044335,73885493.0,16614448.0
facesim,mesh_noci_cload_picky_hops,,9157662000.0,54940.0,14819.718093,82570790.0,18315322.0
facesim,ft_x_noci_cload_picky_hops,,8335973500.0,44978.0,11547.764052,74321616.0,16671945.0
facesim,dbl_bfly_x_noci_cload_picky_hops,,8357553000.0,43535.0,11333.427997,74512370.0,16715104.0
facesim,butter_donut_x_noci_cload_picky_hops,,8303498000.0,43250.0,11116.27904,73875818.0,16606994.0
facesim,lpbt_20r_5p_15ll_power_runsol_noci_cload_picky_hops,,8149091500.0,42180.0,10498.9256,72167057.0,16298181.0
facesim,lpbt_20r_5p_15ll_total_hops_runsol_noci_cload_picky_hops,,8288325500.0,42598.0,10919.287805,73583740.0,16576649.0
facesim,lpbt_20r_5p_2ll_total_hops_runsol_noci_cload_picky_hops,,8355600000.0,43995.0,11587.633494,74467927.0,16711198.0
raytrace,kite_large_noci_cload_picky_hops,,2499892500.0,4999783.0,9493.381652,170692089.0,4999783.0
raytrace,ns_l_bwop_noci_cload_picky_hops,,2471985000.0,4943968.0,9185.478205,168782231.0,4943968.0
raytrace,ns_l_latop_noci_cload_picky_hops,,2482681500.0,4965361.0,9141.942688,169511887.0,4965361.0
raytrace,ns_m_bwop_noci_cload_picky_hops,,2478012000.0,4956022.0,9744.375057,169208072.0,4956022.0
raytrace,ns_m_latop_noci_cload_picky_hops,,2481381000.0,4962760.0,9745.167603,169441230.0,4962760.0
raytrace,ns_s_bwop_noci_cload_picky_hops,,2467071000.0,4934140.0,8985.869117,168432031.0,4934140.0
raytrace,ns_s_latop_noci_cload_picky_hops,,2467061000.0,4934120.0,8955.492553,168430193.0,4934120.0
raytrace,kite_medium_noci_cload_picky_hops,,2480384000.0,4960766.0,10015.691368,169380701.0,4960766.0
raytrace,kite_small_noci_cload_picky_hops,,2452764000.0,4905526.0,9004.582521,167459504.0,4905526.0
raytrace,cmesh_x_noci_cload_picky_hops,,2462193500.0,4924385.0,9687.272188,168119353.0,4924385.0
raytrace,mesh_noci_cload_picky_hops,,2523908500.0,5047815.0,12390.066412,172418832.0,5047815.0
raytrace,ft_x_noci_cload_picky_hops,,2483383000.0,4966764.0,10123.864984,169586392.0,4966764.0
raytrace,dbl_bfly_x_noci_cload_picky_hops,,2487097500.0,4974193.0,9890.050008,169832745.0,4974193.0
raytrace,butter_donut_x_noci_cload_picky_hops,,2475042500.0,4950083.0,9567.661125,169004773.0,4950083.0
raytrace,lpbt_20r_5p_15ll_power_runsol_noci_cload_picky_hops,,2470043500.0,4940085.0,9205.336978,168643756.0,4940085.0
raytrace,lpbt_20r_5p_15ll_total_hops_runsol_noci_cload_picky_hops,,2460175000.0,4920348.0,9393.981091,167973832.0,4920348.0
raytrace,lpbt_20r_5p_2ll_total_hops_runsol_noci_cload_picky_hops,,2484951000.0,4969900.0,10097.459107,169696014.0,4969900.0
ferret,kite_large_noci_cload_picky_hops,,2965183000.0,25474.0,10211.619653,29736590.0,5930349.0
ferret,ns_l_bwop_noci_cload_picky_hops,,2957194500.0,24841.0,10059.300768,29607908.0,5914372.0
ferret,ns_l_latop_noci_cload_picky_hops,,2955710500.0,24642.0,10018.013764,29579578.0,5911404.0
ferret,ns_m_bwop_noci_cload_picky_hops,,2977985000.0,25383.0,10615.058706,32724608.0,5955953.0
ferret,ns_m_latop_noci_cload_picky_hops,,2983471500.0,25168.0,10651.400155,32778642.0,5966926.0
ferret,ns_s_bwop_noci_cload_picky_hops,,2948962000.0,24424.0,9727.006563,29553351.0,5897907.0
ferret,ns_s_latop_noci_cload_picky_hops,,2948752000.0,24206.0,9709.574114,29526389.0,5897487.0
ferret,kite_medium_noci_cload_picky_hops,,2982847500.0,25617.0,10940.94562,32742054.0,5965678.0
ferret,kite_small_noci_cload_picky_hops,,2951064500.0,24300.0,9818.502969,29541475.0,5902112.0
ferret,cmesh_x_noci_cload_picky_hops,,2974899500.0,25380.0,10349.783867,30232429.0,5949782.0
ferret,mesh_noci_cload_picky_hops,,3069127000.0,1127996.0,12907.359838,37844507.0,6138237.0
ferret,ft_x_noci_cload_picky_hops,,2993897000.0,25995.0,11014.34885,32818677.0,5987777.0
ferret,dbl_bfly_x_noci_cload_picky_hops,,3003176000.0,25513.0,10664.866071,32915109.0,6006335.0
ferret,butter_donut_x_noci_cload_picky_hops,,2983640000.0,25364.0,10413.940097,32735493.0,5967263.0
ferret,lpbt_20r_5p_15ll_power_runsol_noci_cload_picky_hops,,2966282500.0,24310.0,9976.882482,30127742.0,5932548.0
ferret,lpbt_20r_5p_15ll_total_hops_runsol_noci_cload_picky_hops,,2992480500.0,24744.0,10192.917499,29993956.0,5984944.0
ferret,lpbt_20r_5p_2ll_total_hops_runsol_noci_cload_picky_hops,,2995987000.0,26008.0,11100.138378,32804365.0,5991957.0
freqmine,kite_large_noci_cload_picky_hops,,2385416500.0,21613.0,10341.05711,35462116.0,4770832.0
freqmine,ns_l_bwop_noci_cload_picky_hops,,2394629500.0,21347.0,10108.879058,35567969.0,4789258.0
freqmine,ns_l_latop_noci_cload_picky_hops,,2385614500.0,21003.0,10030.694662,35431362.0,4771228.0
freqmine,ns_m_bwop_noci_cload_picky_hops,,2417190500.0,21470.0,10660.264791,35940642.0,4834380.0
freqmine,ns_m_latop_noci_cload_picky_hops,,2417968500.0,21411.0,10649.472677,35982060.0,4835936.0
freqmine,ns_s_bwop_noci_cload_picky_hops,,2329312000.0,20932.0,9832.941003,34582595.0,4658623.0
freqmine,ns_s_latop_noci_cload_picky_hops,,2325663000.0,21036.0,9768.050227,34529360.0,4651325.0
freqmine,kite_medium_noci_cload_picky_hops,,2428071500.0,21587.0,10946.548976,36144627.0,4856142.0
freqmine,kite_small_noci_cload_picky_hops,,2336945000.0,20888.0,9861.039562,34691322.0,4673889.0
freqmine,cmesh_x_noci_cload_picky_hops,,2385920000.0,21425.0,10445.902284,35471498.0,4771839.0
freqmine,mesh_noci_cload_picky_hops,,2636660000.0,30529.0,13164.835118,39361379.0,5273319.0
freqmine,ft_x_noci_cload_picky_hops,,2440890000.0,22307.0,11026.054205,36341684.0,4881779.0
freqmine,dbl_bfly_x_noci_cload_picky_hops,,2413486500.0,21540.0,10593.724092,35909963.0,4826972.0
freqmine,butter_donut_x_noci_cload_picky_hops,,2398570000.0,21440.0,10376.330286,35619123.0,4797139.0
freqmine,lpbt_20r_5p_15ll_power_runsol_noci_cload_picky_hops,,2352314500.0,20907.0,9989.331223,34928431.0,4704628.0
freqmine,lpbt_20r_5p_15ll_total_hops_runsol_noci_cload_picky_hops,,2357722000.0,21055.0,10229.223773,35025949.0,4715443.0
freqmine,lpbt_20r_5p_2ll_total_hops_runsol_noci_cload_picky_hops,,2446538500.0,22169.0,10922.690311,36427408.0,4893076.0
blackscholes,kite_large_noci_cload_picky_hops,,445786000.0,508294.0,10129.596523,15946560.0,891567.0
blackscholes,ns_l_bwop_noci_cload_picky_hops,,436785000.0,491845.0,9672.366796,15554825.0,873565.0
blackscholes,ns_l_latop_noci_cload_picky_hops,,436458500.0,492713.0,9626.687988,15543410.0,872912.0
blackscholes,ns_m_bwop_noci_cload_picky_hops,,444903500.0,501363.0,10180.911555,15895589.0,889802.0
blackscholes,ns_m_latop_noci_cload_picky_hops,,444594000.0,500541.0,10209.439534,15883754.0,889183.0
blackscholes,ns_s_bwop_noci_cload_picky_hops,,431279500.0,485288.0,9414.655713,15382401.0,862554.0
blackscholes,ns_s_latop_noci_cload_picky_hops,,431260000.0,484781.0,9354.469268,15376968.0,862515.0
blackscholes,kite_medium_noci_cload_picky_hops,,447673500.0,506627.0,10527.132856,16009777.0,895342.0
blackscholes,kite_small_noci_cload_picky_hops,,431257000.0,485699.0,9424.687627,15384113.0,862509.0
blackscholes,cmesh_x_noci_cload_picky_hops,,444926000.0,496897.0,10096.086477,15864723.0,889847.0
blackscholes,mesh_noci_cload_picky_hops,,497242000.0,559081.0,12743.559749,17786576.0,994479.0
blackscholes,ft_x_noci_cload_picky_hops,,450527500.0,508056.0,10610.66099,16096518.0,901050.0
blackscholes,dbl_bfly_x_noci_cload_picky_hops,,451185500.0,507761.0,10443.934057,16116815.0,902366.0
blackscholes,butter_donut_x_noci_cload_picky_hops,,444440500.0,502081.0,10076.85741,15884173.0,888876.0
blackscholes,lpbt_20r_5p_15ll_power_runsol_noci_cload_picky_hops,,434188000.0,486820.0,9610.084988,15449827.0,868371.0
blackscholes,lpbt_20r_5p_15ll_total_hops_runsol_noci_cload_picky_hops,,439822500.0,495428.0,9816.849296,15693434.0,879640.0
blackscholes,lpbt_20r_5p_2ll_total_hops_runsol_noci_cload_picky_hops,,453029000.0,510922.0,10643.650728,16188421.0,906053.0
dedup,kite_large_noci_cload_picky_hops,,3085129000.0,25254.0,10281.351299,171362905.0,6170254.0
dedup,ns_l_bwop_noci_cload_picky_hops,,2947560000.0,24760.0,9891.781466,169898131.0,5895116.0
dedup,ns_l_latop_noci_cload_picky_hops,,3090676500.0,25333.0,9880.271596,173624569.0,6181349.0
dedup,ns_m_bwop_noci_cload_picky_hops,,3079957000.0,26283.0,10496.53265,169767242.0,6159910.0
dedup,ns_m_latop_noci_cload_picky_hops,,3085884000.0,26108.0,10510.194183,170366293.0,6171764.0
dedup,ns_s_bwop_noci_cload_picky_hops,,3055199000.0,24755.0,9746.890095,171432202.0,6110394.0
dedup,ns_s_latop_noci_cload_picky_hops,,3051945000.0,24961.0,9730.764909,173084188.0,6103886.0
dedup,kite_medium_noci_cload_picky_hops,,3095357500.0,25365.0,10779.306199,178446425.0,6190711.0
dedup,kite_small_noci_cload_picky_hops,,3060975500.0,22058.0,9810.869075,184871927.0,6121947.0
dedup,cmesh_x_noci_cload_picky_hops,,3056830500.0,26218.0,10462.699746,160152789.0,6113657.0
dedup,mesh_noci_cload_picky_hops,,3174840500.0,28811.0,13173.710336,176558407.0,6349677.0
dedup,ft_x_noci_cload_picky_hops,,3115880500.0,23590.0,10927.205676,192294588.0,6231757.0
dedup,dbl_bfly_x_noci_cload_picky_hops,,3070490500.0,26331.0,10611.861413,156583586.0,6140977.0
dedup,butter_donut_x_noci_cload_picky_hops,,3094254500.0,25030.0,10318.229144,179169703.0,6188505.0
dedup,lpbt_20r_5p_15ll_power_runsol_noci_cload_picky_hops,,3056590500.0,24391.0,10013.524315,172909270.0,6113177.0
dedup,lpbt_20r_5p_15ll_total_hops_runsol_noci_cload_picky_hops,,3088051500.0,24853.0,10268.379356,172996566.0,6176099.0
dedup,lpbt_20r_5p_2ll_total_hops_runsol_noci_cload_picky_hops,,3115283000.0,27009.0,10937.306882,176496246.0,6230562.0
x264,kite_large_noci_cload_picky_hops,,2732801872500.0,9011996.0,11415.631345,646780450.0,19698594.0
x264,ns_l_bwop_noci_cload_picky_hops,,2738861025000.0,8958900.0,11119.375895,641359389.0,19084736.0
